u,v,key,osmid,oneway,name,highway,maxspeed,reversed,length,geometry,ebc,junction,bridge
1454021673,1454021656,0,552444317,True,Avenida Domingos Maldonado Campoy,residential,,False,388.489,"LINESTRING (-45.8552113 -23.2165742, -45.855199 -23.216475, -45.8551934 -23.2164411, -45.8551777 -23.2164066, -45.8551244 -23.2163701, -45.8550621 -23.216353, -45.854934 -23.2163286, -45.8545169 -23.2162805, -45.8537378 -23.21619, -45.8533587 -23.2161459, -45.8531328 -23.2161719, -45.8529398 -23.2162195, -45.8527898 -23.2162713, -45.8526528 -23.2163089, -45.8525837 -23.2163206, -45.8525106 -23.2163224, -45.852041 -23.2162654, -45.8517804 -23.2162383, -45.8516256 -23.2162393)",0.021288253478048698,,
1454036969,1446671013,0,312071892,True,Avenida Brigadeiro Faria Lima,tertiary,60,False,184.879,"LINESTRING (-45.8550799 -23.2206477, -45.854189 -23.2192006)",0.01679058183455717,,
1454036969,7808956270,0,312071902,False,Avenida Doutor Amin Simão,tertiary,,True,29.235,"LINESTRING (-45.8550799 -23.2206477, -45.8550456 -23.2207079, -45.8550269 -23.2207282, -45.8549806 -23.2207671, -45.8549431 -23.2207951, -45.8548807 -23.2208284)",0.0021045666338881178,,
1454044923,1454044940,0,132121710,True,,secondary_link,,False,22.745,"LINESTRING (-45.8572045 -23.2102514, -45.857136 -23.2102725, -45.8570956 -23.2102764, -45.8570577 -23.210274, -45.8570244 -23.2102655, -45.8569939 -23.210246)",0.026505482857781808,,
1454044923,3178889269,0,472739642,True,Avenida dos Astronautas,secondary,60,False,418.74299999999994,"LINESTRING (-45.8572045 -23.2102514, -45.8571534 -23.2104667, -45.857114 -23.2106242, -45.8570927 -23.2107641, -45.8571363 -23.2117471, -45.8571513 -23.2120847, -45.8571651 -23.2122911, -45.8572247 -23.2135492, -45.8572236 -23.2136558, -45.8572002 -23.2137468, -45.8571257 -23.213918, -45.8570928 -23.2139815)",0.05783489172664696,,
1454044940,1446671028,0,312071903,True,Avenida dos Astronautas,secondary,60,False,45.716,"LINESTRING (-45.8569939 -23.210246, -45.8570731 -23.209928, -45.8570945 -23.2098454)",0.08771592594583047,,
1454044963,1454044968,0,312071903,True,Avenida dos Astronautas,secondary,60,False,124.576,"LINESTRING (-45.8561979 -23.2153668, -45.8567663 -23.2143757)",0.005157916894781733,,
1454044963,2061113655,0,312091235,False,Rua Oswaldo Ricci,residential,,True,192.55599999999998,"LINESTRING (-45.8561979 -23.2153668, -45.8561307 -23.215351, -45.85609 -23.2153235, -45.8560566 -23.2152808, -45.8560404 -23.215199, -45.8559729 -23.2137145)",0.05811927650910693,,
1454044968,1446670989,0,312071903,True,Avenida dos Astronautas,secondary,60,False,41.593,"LINESTRING (-45.8567663 -23.2143757, -45.8569489 -23.2140414)",0.0025126869819529023,,
1454044968,3178889265,0,132121713,True,Rua Professor Waldemar Ramos,residential,,False,41.141000000000005,"LINESTRING (-45.8567663 -23.2143757, -45.8567813 -23.2142174, -45.8567619 -23.2141221, -45.85673 -23.2140118)",0.0026314445418644983,,
1454044977,1454044981,0,312071906,False,Rua Tenente Benedito Dias Pereira,residential,,False,57.639,"LINESTRING (-45.8565488 -23.2136871, -45.8571112 -23.2136478)",0.0019355628807643038,,
1454044977,2061113655,0,312071906,False,Rua Tenente Benedito Dias Pereira,residential,,True,58.932,"LINESTRING (-45.8565488 -23.2136871, -45.8559729 -23.2137145)",0.005990948620963778,,
1454044977,2061113653,0,312071907,False,Rua Professor Waldemar Ramos,residential,,False,163.239,"LINESTRING (-45.8565488 -23.2136871, -45.8564832 -23.2122203)",0.005393997988695417,,
1454044978,3179135189,0,312071907,False,Rua Professor Waldemar Ramos,residential,,False,57.337,"LINESTRING (-45.8564079 -23.2107636, -45.856374 -23.2102489)",0.002122947128507228,,
1454044978,2061113653,0,312071907,False,Rua Professor Waldemar Ramos,residential,,True,162.161,"LINESTRING (-45.8564079 -23.2107636, -45.8564832 -23.2122203)",5.51414838573306e-05,,
1454044978,2061113654,0,"[312091235, 132121716]",False,"['Rua Oswaldo Ricci', 'Rua Chackler Elhage']",residential,,False,218.546,"LINESTRING (-45.8564079 -23.2107636, -45.855907 -23.2107849, -45.8558423 -23.2108199, -45.8558193 -23.2108758, -45.8558771 -23.2122506)",0.0033233976548531136,,
1454044978,1446671022,0,132121716,False,Rua Chackler Elhage,residential,,True,59.529,"LINESTRING (-45.8564079 -23.2107636, -45.8569067 -23.210743, -45.8569899 -23.2107427)",0.055514731432711656,,
1454044981,1454044977,0,312071906,False,Rua Tenente Benedito Dias Pereira,residential,,True,57.639,"LINESTRING (-45.8571112 -23.2136478, -45.8565488 -23.2136871)",0.0037908764148367508,,
1454044981,1454044989,0,312071903,True,Avenida dos Astronautas,secondary,60,False,160.754,"LINESTRING (-45.8571112 -23.2136478, -45.8571161 -23.2135695, -45.8570548 -23.2122034)",0.00693885935938605,,
1454044982,2061113656,0,312071906,False,Rua Tenente Benedito Dias Pereira,residential,,False,61.269,"LINESTRING (-45.8547733 -23.2137576, -45.8553726 -23.2137419)",0.00023301106199434492,,
1454044982,2061113656,1,"[132144369, 132144370, 132144371]",False,"['Rua Francisco Cipriano do Amaral', 'Rua José Machado Faria']",residential,,False,290.966,"LINESTRING (-45.8547733 -23.2137576, -45.8548026 -23.2145766, -45.8548106 -23.2146283, -45.8548314 -23.214669, -45.8551311 -23.2148487, -45.8552856 -23.2148826, -45.8553571 -23.2148625, -45.8554175 -23.2148314, -45.8554326 -23.2147824, -45.8553726 -23.2137419)",0.00023301106199434492,,
1454044982,1454045008,0,"[132121715, 132144371]",False,"['Rua Professor Luiz Gonzaga Rios', 'Rua José Machado Faria']",residential,,True,211.981,"LINESTRING (-45.8547733 -23.2137576, -45.854694 -23.2125804, -45.8547223 -23.2124819, -45.8548166 -23.2123605, -45.8548681 -23.2123176, -45.8549286 -23.2122934, -45.8553104 -23.2122748)",0.0016431396335542055,,
1454044989,2061113653,0,132121715,False,Rua Professor Luiz Gonzaga Rios,residential,,False,58.446,"LINESTRING (-45.8570548 -23.2122034, -45.8569852 -23.2122069, -45.8564832 -23.2122203)",0.0024255330543953434,,
1454044989,1446671022,0,312071903,True,Avenida dos Astronautas,secondary,60,False,162.558,"LINESTRING (-45.8570548 -23.2122034, -45.8570346 -23.2117488, -45.8569899 -23.2107427)",0.0068816895058984,,
1454044991,1454045008,0,132121715,False,Rua Professor Luiz Gonzaga Rios,residential,,False,24.232,"LINESTRING (-45.8555472 -23.2122635, -45.8553104 -23.2122748)",0.004119405466736269,,
1454044991,2061113654,0,132121715,False,Rua Professor Luiz Gonzaga Rios,residential,,True,33.744,"LINESTRING (-45.8555472 -23.2122635, -45.8558771 -23.2122506)",0.022948629410942778,,
1454044991,1454045031,0,132121717,False,Travessa Sarah Suzan Sacilotti de Oliveira,residential,,True,118.442,"LINESTRING (-45.8555472 -23.2122635, -45.8555469 -23.2118755, -45.855504 -23.2116142, -45.85539 -23.2112148)",0.03278854154192773,,
1454045008,1454044991,0,132121715,False,Rua Professor Luiz Gonzaga Rios,residential,,True,24.232,"LINESTRING (-45.8553104 -23.2122748, -45.8555472 -23.2122635)",0.004916782310611979,,
1454045008,2061113656,0,132144369,False,Rua Francisco Cipriano do Amaral,residential,,True,163.258,"LINESTRING (-45.8553104 -23.2122748, -45.8553726 -23.2137419)",0.0013231330340813757,,
1454045008,1454044982,0,"[132121715, 132144371]",False,"['Rua Professor Luiz Gonzaga Rios', 'Rua José Machado Faria']",residential,,False,211.981,"LINESTRING (-45.8553104 -23.2122748, -45.8549286 -23.2122934, -45.8548681 -23.2123176, -45.8548166 -23.2123605, -45.8547223 -23.2124819, -45.854694 -23.2125804, -45.8547733 -23.2137576)",0.0013640279514134182,,
1454045031,1454012686,0,132121717,False,Travessa Sarah Suzan Sacilotti de Oliveira,residential,,True,36.584,"LINESTRING (-45.85539 -23.2112148, -45.8552934 -23.210898)",0.025584107918634812,,
1454045031,1454044991,0,132121717,False,Travessa Sarah Suzan Sacilotti de Oliveira,residential,,False,118.44200000000001,"LINESTRING (-45.85539 -23.2112148, -45.855504 -23.2116142, -45.8555469 -23.2118755, -45.8555472 -23.2122635)",0.026400319647557444,,
1454045031,3179135092,0,312091240,False,Travessa Sarah Suzan Sacilotti de Oliveira,residential,,False,36.239000000000004,"LINESTRING (-45.85539 -23.2112148, -45.8553353 -23.2111681, -45.8553119 -23.2111515, -45.8552864 -23.2111329, -45.8552406 -23.2111153, -45.8551831 -23.2111143, -45.8551251 -23.2111256, -45.855078 -23.2111445)",0.008069489356307786,,
1454047338,3359546085,0,132139378,True,Avenida Lívio Veneziani,residential,,False,155.04000000000002,"LINESTRING (-45.8445979 -23.2117146, -45.8445765 -23.211795, -45.8445145 -23.2119463, -45.844437 -23.2120549, -45.8443406 -23.2121642, -45.8441885 -23.2122823, -45.8438508 -23.2124739, -45.8437041 -23.2125695, -45.8436129 -23.2126362, -45.8435632 -23.2126738)",0.16133479151923977,,
1454047338,5327748882,0,399152323,False,Avenida Lívio Veneziani,residential,,True,34.147999999999996,"LINESTRING (-45.8445979 -23.2117146, -45.8447062 -23.2115975, -45.8448339 -23.2114987)",0.15557250645614873,,
1454047376,3370572769,0,132122682,True,,residential,,False,11.845,"LINESTRING (-45.8433694 -23.2126211, -45.8433866 -23.2125997, -45.8434097 -23.2125835, -45.8434367 -23.2125738, -45.8434655 -23.2125714)",0.16347152401871134,roundabout,
1454047425,1454067932,0,132124877,False,Rua Brejauveira,residential,,False,244.87400000000002,"LINESTRING (-45.8438039 -23.2124044, -45.8436481 -23.2122708, -45.8435399 -23.2121262, -45.8435006 -23.2120358, -45.8434809 -23.2118188, -45.8434022 -23.2115656, -45.8433679 -23.2115134, -45.843316 -23.2114656, -45.8431763 -23.2113706, -45.8431103 -23.2113187, -45.8430504 -23.2112643, -45.8429411 -23.2111417, -45.8428331 -23.2110089, -45.8426098 -23.2107111, -45.8425219 -23.210621)",0.03286432437896904,,
1454047425,1454047338,0,330090730,True,Avenida Lívio Veneziani,residential,,False,113.15700000000001,"LINESTRING (-45.8438039 -23.2124044, -45.844042 -23.2122702, -45.8441969 -23.2121723, -45.8442918 -23.2120798, -45.8444177 -23.2119338, -45.8445979 -23.2117146)",0.1600803227614855,,
1454052675,1454052681,0,329135249,True,,residential,,False,22.756,"LINESTRING (-45.8435389 -23.2127277, -45.8435948 -23.2129258)",0.10634954186617161,,
1454052675,1454052692,0,132122682,True,,residential,,False,9.298,"LINESTRING (-45.8435389 -23.2127277, -45.843516 -23.212746, -45.8434884 -23.2127575, -45.8434774 -23.2127588, -45.8434583 -23.212761)",0.05810074349100734,roundabout,
1454052681,1454061151,0,132124056,False,Rua Hélio Siqueira Pinto,residential,,False,29.877,"LINESTRING (-45.8435948 -23.2129258, -45.8437309 -23.2131636)",0.10476881932892813,,
1454052681,1454052692,0,329135249,True,,residential,,False,23.03,"LINESTRING (-45.8435948 -23.2129258, -45.8434583 -23.212761)",0.064775291888819,,
1454052692,3370572767,0,132122682,True,,residential,,False,7.687999999999999,"LINESTRING (-45.8434583 -23.212761, -45.8434284 -23.2127564, -45.8434015 -23.2127441, -45.8433906 -23.2127348)",0.12286225000886203,roundabout,
1454052710,1454061142,0,132124056,False,Rua Hélio Siqueira Pinto,residential,,True,35.947,"LINESTRING (-45.8441808 -23.2139327, -45.8440208 -23.2136448)",0.008084288572014996,,
1454052710,1454052711,0,843936992,True,Rua Hélio Siqueira Pinto,residential,,False,21.501,"LINESTRING (-45.8441808 -23.2139327, -45.8442696 -23.214108)",0.009923322703280602,,
1454052711,1454052712,0,132124058,True,Rua Hélio Siqueira Pinto,residential,,False,6.439,"LINESTRING (-45.8442696 -23.214108, -45.8442794 -23.2141152, -45.8442865 -23.2141248, -45.8442903 -23.2141358, -45.8442905 -23.2141474, -45.8442871 -23.2141586)",0.010191371583142636,,
1454052712,1454052757,0,132124058,True,Rua Hélio Siqueira Pinto,residential,,False,6.02,"LINESTRING (-45.8442871 -23.2141586, -45.8442803 -23.2141684, -45.8442689 -23.2141769, -45.844255 -23.2141815, -45.8442382 -23.2141809)",0.006409934919920114,,
1454052712,1454052716,0,330089121,True,Rua Hélio Siqueira Pinto,residential,,False,34.54600000000001,"LINESTRING (-45.8442871 -23.2141586, -45.8442947 -23.2142311, -45.8442893 -23.214322, -45.8442769 -23.2143935, -45.844248 -23.214463)",0.0037676512922581794,,
1454052716,1454061211,0,132124060,False,Rua Hélio Siqueira Pinto,residential,,False,35.948,"LINESTRING (-45.844248 -23.214463, -45.8441401 -23.2147707)",0.003965241609413614,,
1454052716,1454052757,0,330089120,True,Rua Hélio Siqueira Pinto,residential,,False,31.384,"LINESTRING (-45.844248 -23.214463, -45.8442382 -23.2141809)",0.00032992987841302815,,
1454052731,1454052710,0,132124057,True,Rua Hélio Siqueira Pinto,residential,,False,20.411,"LINESTRING (-45.8442183 -23.214113, -45.8441808 -23.2139327)",0.006076219534877207,,
1454052731,1454052711,0,132124058,True,Rua Hélio Siqueira Pinto,residential,,False,5.625,"LINESTRING (-45.8442183 -23.214113, -45.8442298 -23.214106, -45.844243 -23.2141027, -45.8442568 -23.2141034, -45.8442696 -23.214108)",0.00028183425082635644,,
1454052732,1454052731,0,132124058,True,Rua Hélio Siqueira Pinto,residential,,False,1.378,"LINESTRING (-45.8442099 -23.2141227, -45.8442183 -23.214113)",0.006371839156667895,,
1454052733,1454052750,0,330089119,True,Rua Pedro Medeiros,residential,,False,20.046,"LINESTRING (-45.8442263 -23.2141769, -45.8440351 -23.2142172)",0.004575627201556565,,
1454052733,1454052732,0,132124058,True,Rua Hélio Siqueira Pinto,residential,,False,6.918999999999999,"LINESTRING (-45.8442263 -23.2141769, -45.8442157 -23.2141692, -45.8442082 -23.2141588, -45.8442046 -23.2141468, -45.8442052 -23.2141344, -45.8442099 -23.2141227)",0.0021366668548479214,,
1454052750,1454052732,0,330089118,True,Rua Pedro Medeiros,residential,,False,20.725,"LINESTRING (-45.8440351 -23.2142172, -45.8442099 -23.2141227)",0.004248957672784308,,
1454052750,1454061261,0,132124544,False,Rua Antônio Cunha,residential,,False,241.858,"LINESTRING (-45.8440351 -23.2142172, -45.843249 -23.2144946, -45.8430424 -23.214587, -45.8428748 -23.2147503, -45.8427514 -23.2149371, -45.8426951 -23.2150985, -45.842574 -23.2156652)",0.00662964747524213,,
1454052757,1454052733,0,132124058,True,Rua Hélio Siqueira Pinto,residential,,False,1.295,"LINESTRING (-45.8442382 -23.2141809, -45.8442263 -23.2141769)",0.006726079427368819,,
1454052767,1454061211,0,132124060,False,Rua Hélio Siqueira Pinto,residential,,True,123.088,"LINESTRING (-45.8437834 -23.215828, -45.8441401 -23.2147707)",0.00622869011405097,,
1454052767,1454052772,0,132124061,True,Rua Helio Siqueira Pinto,residential,,False,25.225,"LINESTRING (-45.8437834 -23.215828, -45.8437525 -23.2160023, -45.8437499 -23.2160525)",0.012517116835614047,,
1454052772,1454052778,0,132124067,True,,residential,,False,9.167,"LINESTRING (-45.8437499 -23.2160525, -45.8437546 -23.2160726, -45.8437516 -23.2160931, -45.8437412 -23.2161113, -45.8437246 -23.2161252)",0.012652672983429984,roundabout,
1454052778,1454052784,0,329135247,True,,residential,,False,24.78,"LINESTRING (-45.8437246 -23.2161252, -45.84366 -23.21634)",0.004236704009704901,,
1454052778,1454052817,0,132124067,True,,residential,,False,9.482,"LINESTRING (-45.8437246 -23.2161252, -45.8437077 -23.2161321, -45.8436893 -23.2161343, -45.8436709 -23.2161317, -45.8436542 -23.2161244, -45.8436404 -23.2161129)",0.00840218360276075,roundabout,
1454052784,1454052817,0,329135247,True,,residential,,False,25.332,"LINESTRING (-45.84366 -23.21634, -45.8436404 -23.2161129)",0.0042091332677762355,,
1454052784,1454061305,0,132124545,False,Rua Adilson Aparecido da Cruz,residential,,False,200.784,"LINESTRING (-45.84366 -23.21634, -45.8435734 -23.2167935, -45.843518 -23.2170048, -45.8434045 -23.2171473, -45.8426844 -23.2178307)",0.002122947128507228,,
1454052794,1454052767,0,132124061,True,Rua Helio Siqueira Pinto,residential,,False,24.21,"LINESTRING (-45.8436683 -23.2160183, -45.8437834 -23.215828)",0.004186157649502349,,
1454052794,1454052772,0,132124067,True,,residential,,False,10.02,"LINESTRING (-45.8436683 -23.2160183, -45.8436852 -23.2160158, -45.8437054 -23.2160173, -45.843724 -23.2160245, -45.8437394 -23.2160366, -45.8437499 -23.2160525)",0.00014934151878027036,roundabout,
1454052801,1454052828,0,329135245,True,Rua Jaime Pinto Machado,residential,,False,17.461,"LINESTRING (-45.8436301 -23.2160971, -45.8434693 -23.216044)",0.01243440460982805,,
1454052801,3359546072,0,132124067,True,,residential,,False,8.221,"LINESTRING (-45.8436301 -23.2160971, -45.8436256 -23.2160791, -45.8436274 -23.2160607, -45.8436352 -23.2160436, -45.8436484 -23.2160297)",0.00014934151878027036,roundabout,
1454052817,1454052801,0,132124067,True,,residential,,False,2.048,"LINESTRING (-45.8436404 -23.2161129, -45.8436301 -23.2160971)",0.012597531499572653,roundabout,
1454052828,1454203501,0,132124068,False,Rua Jaime Pinto Machado,residential,,False,37.561,"LINESTRING (-45.8434693 -23.216044, -45.843138 -23.2158977)",0.01447693707437667,,
1454052828,3359546072,0,329135245,True,Rua Jaime Pinto Machado,residential,,False,18.371,"LINESTRING (-45.8434693 -23.216044, -45.8436484 -23.2160297)",0.004213728391431013,,
1454052866,1454061177,0,132124068,False,Rua Jaime Pinto Machado,residential,,True,49.686,"LINESTRING (-45.8409662 -23.2153889, -45.8414461 -23.2154606)",0.008551525121541021,,
1454052866,1454061043,0,330090729,True,Avenida Madre Tereza de Calcutá,residential,,False,20.607,"LINESTRING (-45.8409662 -23.2153889, -45.8409192 -23.2154639, -45.8408437 -23.2155342)",0.04900916005078266,,
1454060955,3370554247,0,132124863,False,Rua Paulo L Cursino,residential,,True,27.681,"LINESTRING (-45.841706 -23.2133262, -45.841437 -23.2133554)",9.1902473095551e-06,,
1454060955,8113824080,0,132124504,True,Rua Me. Tereza de Calcuta,residential,,False,55.785,"LINESTRING (-45.841706 -23.2133262, -45.8418126 -23.2132288, -45.8419132 -23.2131536, -45.8421503 -23.213043)",0.06098188602255286,,
1454060964,1454067830,0,132124504,True,Rua Me. Tereza de Calcuta,residential,,False,60.656,"LINESTRING (-45.8407967 -23.2151818, -45.8408859 -23.2146425)",0.044646221429818674,,
1454060964,1454061025,0,132124516,True,Rua Rogério Coutinho,residential,,False,12.931000000000001,"LINESTRING (-45.8407967 -23.2151818, -45.8408527 -23.2151758, -45.8409228 -23.2151731)",0.004059660459748685,,
1454060964,1454061077,0,330089455,False,Rua Rogério Coutinho,residential,,False,119.623,"LINESTRING (-45.8407967 -23.2151818, -45.8407015 -23.215199, -45.8406352 -23.2151971, -45.8396493 -23.2150077)",0.002122947128507228,,
1454060966,1454060964,0,132124504,True,Rua Me. Tereza de Calcuta,residential,,False,39.79,"LINESTRING (-45.8407074 -23.2155301, -45.8407967 -23.2151818)",0.04873345263149601,,
1454060972,8113975279,0,871066962,False,,residential,,True,10.025,"LINESTRING (-45.8406355 -23.2158608, -45.840541 -23.2158366)",0.0061161095845089185,,
1454060972,1454061088,0,132124536,False,Rua Henrique Toledo,residential,,True,22.847,"LINESTRING (-45.8406355 -23.2158608, -45.8407341 -23.2158713, -45.8407793 -23.2158923, -45.840835 -23.2159366)",0.00028949279025098566,,
1454060972,1454061059,0,"[786374201, 330089454]",True,Rua Madre Tereza de Calcutá,residential,,False,207.292,"LINESTRING (-45.8406355 -23.2158608, -45.8405627 -23.2159477, -45.8397854 -23.2166841, -45.8396186 -23.2168863, -45.8395663 -23.216983, -45.8395254 -23.2171044, -45.8394695 -23.2173386)",0.026881473380448665,,
1454061025,1454052866,0,330090729,True,Avenida Madre Tereza de Calcutá,residential,,False,24.954,"LINESTRING (-45.8409228 -23.2151731, -45.8409665 -23.2152728, -45.8409739 -23.2153245, -45.8409662 -23.2153889)",0.007903612686217386,,
1454061043,1454061088,0,132124522,False,Rua Henrique Toledo,residential,,False,44.754,"LINESTRING (-45.8408437 -23.2155342, -45.840835 -23.2159366)",0.01942588525057209,,
1454061043,1454061047,0,330090729,True,Avenida Madre Tereza de Calcutá,residential,,False,5.81,"LINESTRING (-45.8408437 -23.2155342, -45.8407947 -23.2155607)",0.031756768288920365,,
1454061047,1454060966,0,132124514,True,,residential,,False,9.548,"LINESTRING (-45.8407947 -23.2155607, -45.8407074 -23.2155301)",0.01632404549434997,,
1454061047,1454060972,0,330090729,True,Avenida Madre Tereza de Calcutá,residential,,False,37.14,"LINESTRING (-45.8407947 -23.2155607, -45.8407156 -23.2157209, -45.8406355 -23.2158608)",0.01541893742360607,,
1454061059,7352719593,0,132125409,True,Via Cambuí,primary,,False,57.793,"LINESTRING (-45.8394695 -23.2173386, -45.8395555 -23.2175647, -45.8396843 -23.2178187)",0.02721232228359265,,
1454061077,1454060964,0,330089455,False,Rua Rogério Coutinho,residential,,True,119.62299999999999,"LINESTRING (-45.8396493 -23.2150077, -45.8406352 -23.2151971, -45.8407015 -23.215199, -45.8407967 -23.2151818)",0.002109161757542895,,
1454061088,1454061043,0,132124522,False,Rua Henrique Toledo,residential,,True,44.754,"LINESTRING (-45.840835 -23.2159366, -45.8408437 -23.2155342)",0.0021872788596741135,,
1454061088,1454061106,0,132124522,False,Rua Henrique Toledo,residential,,False,124.297,"LINESTRING (-45.840835 -23.2159366, -45.8408363 -23.216234, -45.8408075 -23.2163926, -45.84075 -23.2165323, -45.8406185 -23.2167211, -45.8403945 -23.2169198)",0.002122947128507228,,
1454061088,1454060972,0,132124536,False,Rua Henrique Toledo,residential,,False,22.847,"LINESTRING (-45.840835 -23.2159366, -45.8407793 -23.2158923, -45.8407341 -23.2158713, -45.8406355 -23.2158608)",0.0175005284392203,,
1454061106,1454061088,0,132124522,False,Rua Henrique Toledo,residential,,True,124.297,"LINESTRING (-45.8403945 -23.2169198, -45.8406185 -23.2167211, -45.84075 -23.2165323, -45.8408075 -23.2163926, -45.8408363 -23.216234, -45.840835 -23.2159366)",0.002109161757542895,,
1454061109,1454061111,0,132124528,False,Rua Tiago E Bessa,residential,,False,79.92,"LINESTRING (-45.8409181 -23.2171993, -45.8414412 -23.216665)",0.002109161757542895,,
1454061111,1454061125,0,132124528,False,Rua Tiago E Bessa,residential,,False,27.194,"LINESTRING (-45.8414412 -23.216665, -45.841635 -23.2164974)",0.0002481366773579877,,
1454061111,1454061109,0,132124528,False,Rua Tiago E Bessa,residential,,True,79.92,"LINESTRING (-45.8414412 -23.216665, -45.8409181 -23.2171993)",0.002122947128507228,,
1454061111,1454061179,0,132139399,False,Rua Paulo R Aparecido,residential,,True,26.674,"LINESTRING (-45.8414412 -23.216665, -45.8414599 -23.2165714, -45.8414693 -23.2164999, -45.8414689 -23.2164272)",0.003960996590418248,,
1454061125,1454061111,0,132124528,False,Rua Tiago E Bessa,residential,,True,27.194,"LINESTRING (-45.841635 -23.2164974, -45.8414412 -23.216665)",0.0002481366773579877,,
1454061125,1454203444,0,132124528,False,Rua Tiago E Bessa,residential,,False,114.309,"LINESTRING (-45.841635 -23.2164974, -45.8418016 -23.2163229, -45.8418465 -23.2162636, -45.8418727 -23.2162071, -45.8420206 -23.215559)",0.0017112240490391596,,
1454061125,1454061179,0,132124538,False,Rua Tiago Estrada Bessa,residential,,False,18.972,"LINESTRING (-45.841635 -23.2164974, -45.8415672 -23.2164833, -45.8415115 -23.2164568, -45.8414689 -23.2164272)",0.0007401212499961707,,
1454061142,1454052710,0,132124056,False,Rua Hélio Siqueira Pinto,residential,,False,35.947,"LINESTRING (-45.8440208 -23.2136448, -45.8441808 -23.2139327)",0.01194517711138274,,
1454061142,1454061151,0,132124056,False,Rua Hélio Siqueira Pinto,residential,,True,61.161,"LINESTRING (-45.8440208 -23.2136448, -45.8437309 -23.2131636)",0.029682923338895613,,
1454061142,1454203444,0,132139402,False,Rua Clarisse Franco Rodrigues,residential,,True,323.88400000000007,"LINESTRING (-45.8440208 -23.2136448, -45.8427268 -23.2141065, -45.8426854 -23.2141339, -45.8426421 -23.2141758, -45.842384 -23.2144884, -45.8421954 -23.2147514, -45.8421721 -23.2148003, -45.8421486 -23.2148847, -45.8420206 -23.215559)",0.018614080071561494,,
1454061151,1454061142,0,132124056,False,Rua Hélio Siqueira Pinto,residential,,False,61.161,"LINESTRING (-45.8437309 -23.2131636, -45.8440208 -23.2136448)",0.031417932623233405,,
1454061151,1454052681,0,132124056,False,Rua Hélio Siqueira Pinto,residential,,True,29.877,"LINESTRING (-45.8437309 -23.2131636, -45.8435948 -23.2129258)",0.06320835472253986,,
1454061151,1454061177,0,132124535,False,Rua José Carlos Fraterno de Aguiar,residential,,False,377.924,"LINESTRING (-45.8437309 -23.2131636, -45.8424582 -23.213612, -45.8423315 -23.2136788, -45.8422554 -23.2137425, -45.8419481 -23.2141174, -45.8416859 -23.2144706, -45.8416155 -23.2146, -45.8415672 -23.2147528, -45.8414461 -23.2154606)",0.07241531952958147,,
1454061177,1454052866,0,132124068,False,Rua Jaime Pinto Machado,residential,,False,49.686,"LINESTRING (-45.8414461 -23.2154606, -45.8409662 -23.2153889)",0.04967085785707062,,
1454061177,1454203444,0,132124068,False,Rua Jaime Pinto Machado,residential,,True,59.72,"LINESTRING (-45.8414461 -23.2154606, -45.8420206 -23.215559)",0.021679640232452016,,
1454061177,1454061151,0,132124535,False,Rua José Carlos Fraterno de Aguiar,residential,,True,377.924,"LINESTRING (-45.8414461 -23.2154606, -45.8415672 -23.2147528, -45.8416155 -23.2146, -45.8416859 -23.2144706, -45.8419481 -23.2141174, -45.8422554 -23.2137425, -45.8423315 -23.2136788, -45.8424582 -23.213612, -45.8437309 -23.2131636)",0.03260364957849588,,
1454061177,1454061179,0,132139399,False,Rua Paulo R Aparecido,residential,,False,107.88600000000001,"LINESTRING (-45.8414461 -23.2154606, -45.8414385 -23.2163015, -45.8414465 -23.2163619, -45.8414689 -23.2164272)",0.00671960249116968,,
1454061179,1454061125,0,132124538,False,Rua Tiago Estrada Bessa,residential,,True,18.972,"LINESTRING (-45.8414689 -23.2164272, -45.8415115 -23.2164568, -45.8415672 -23.2164833, -45.841635 -23.2164974)",0.0007480861309977867,,
1454061179,1454061111,0,132139399,False,Rua Paulo R Aparecido,residential,,False,26.674,"LINESTRING (-45.8414689 -23.2164272, -45.8414693 -23.2164999, -45.8414599 -23.2165714, -45.8414412 -23.216665)",0.003988567332346913,,
1454061179,1454061177,0,132139399,False,Rua Paulo R Aparecido,residential,,True,107.88600000000001,"LINESTRING (-45.8414689 -23.2164272, -45.8414465 -23.2163619, -45.8414385 -23.2163015, -45.8414461 -23.2154606)",0.006670281497275091,,
1454061211,1454052767,0,132124060,False,Rua Hélio Siqueira Pinto,residential,,False,123.088,"LINESTRING (-45.8441401 -23.2147707, -45.8437834 -23.215828)",0.014573434671127,,
1454061211,1454052716,0,132124060,False,Rua Hélio Siqueira Pinto,residential,,True,35.948,"LINESTRING (-45.8441401 -23.2147707, -45.844248 -23.214463)",0.0005413055665327957,,
1454061211,1454203501,0,132124539,False,Rua Silvio de Souza Rezende Filho,residential,,False,181.724,"LINESTRING (-45.8441401 -23.2147707, -45.8437844 -23.2148822, -45.8436124 -23.2149395, -45.8434871 -23.2149988, -45.8433556 -23.215085, -45.8432892 -23.2151984, -45.8432496 -23.2153087, -45.843138 -23.2158977)",0.011950800667474535,,
1454061244,1454203501,0,132139409,False,Rua Jairo Veneziani,residential,,True,220.442,"LINESTRING (-45.8421511 -23.2175782, -45.8429056 -23.2168222, -45.8429901 -23.2166848, -45.843033 -23.2164826, -45.843138 -23.2158977)",0.002109161757542895,,
