u,v,key,osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,geometry,ebc,vulnerability,bridge,junction
7041083990,1438523214,0,130676890,True,,,Via Cambuí,primary,,False,609.5910000000001,"LINESTRING (-45.8539403 -23.1950218, -45.8542269 -23.1942569, -45.8544144 -23.1938609, -45.8546594 -23.1933965, -45.8548149 -23.1930533, -45.8550159 -23.1925221, -45.8551951 -23.1919661, -45.8555871 -23.1907872, -45.8557881 -23.1901396, -45.8558777 -23.189846)",0.004524925934425347,,,
7041083990,7041083997,0,663053040,True,,,,primary_link,,False,55.891000000000005,"LINESTRING (-45.8539403 -23.1950218, -45.8540165 -23.1949829, -45.8541023 -23.1949691, -45.8541884 -23.1949819, -45.8542651 -23.1950199, -45.854324 -23.1950789, -45.8543925 -23.1951593)",0.004000288124153881,0.9997924872172121,,
7041083997,6206829294,0,663053039,True,,,Via Cambuí,primary,,False,107.754,"LINESTRING (-45.8543925 -23.1951593, -45.8543654 -23.1952307, -45.8540948 -23.1959345, -45.8540422 -23.1960733)",0.10072633278494302,,,
7041083998,1438523198,0,663053035,True,,,Via Cambuí,primary,,False,102.886,"LINESTRING (-45.8585085 -23.1878537, -45.8588256 -23.1878579, -45.8590592 -23.1878703, -45.8595114 -23.1879203)",0.004546633918621935,,,
7041084011,6206829295,0,130676890,True,,,Via Cambuí,primary,,False,162.013,"LINESTRING (-45.8533555 -23.1974514, -45.8534293 -23.1970705, -45.8536385 -23.1960178)",0.0057555274385474526,,,
7041084011,7041067223,0,"[753594650, 753594651, 551694062]",False,,,Via Cambuí,primary,,"[False, True]",2417.0350000000003,"LINESTRING (-45.8533555 -23.1974514, -45.8532643 -23.1976795, -45.85309 -23.198175, -45.852918 -23.1985516, -45.8526997 -23.1989553, -45.8524463 -23.1993312, -45.8520788 -23.1997331, -45.8517408 -23.2000684, -45.8512178 -23.200448, -45.8507431 -23.2007241, -45.8502965 -23.2009214, -45.8496755 -23.2011383, -45.8490291 -23.2013281, -45.848498 -23.2015525, -45.8480769 -23.2017941, -45.8477095 -23.2020603, -45.8474439 -23.2023093, -45.8472401 -23.2025694, -45.8470682 -23.2028457, -45.8467653 -23.2034248, -45.8464515 -23.2041213, -45.8461645 -23.2048066, -45.8454752 -23.2062562, -45.8447215 -23.2079818, -45.8444278 -23.2085932, -45.8441663 -23.2091219, -45.8438833 -23.2095743, -45.8434689 -23.2101117, -45.8431122 -23.2104691, -45.8427793 -23.210767, -45.8426004 -23.2109108, -45.8422854 -23.2111241, -45.8412279 -23.2117325, -45.840949 -23.2118939, -45.8407049 -23.2120505, -45.8401859 -23.212419, -45.8398734 -23.2127358, -45.8396481 -23.2130218, -45.8394735 -23.2133034, -45.8392243 -23.2137896)",0.09875712808216042,,yes,
7227933691,5355174633,0,554972043,True,,,,secondary_link,,False,26.062999999999995,"LINESTRING (-45.8469109 -23.223651, -45.8469746 -23.2236491, -45.8470352 -23.2236673, -45.8470855 -23.2237034, -45.8471194 -23.223753)",0.005137072203618028,,,
7227933691,5355324563,0,774691563,True,,,Estrada Municipal Glaudistom P de Oliveira,secondary,,False,92.025,"LINESTRING (-45.8469109 -23.223651, -45.8471456 -23.2233796, -45.8472336 -23.2232828, -45.8474811 -23.2230105)",0.0649110552214252,,,
7227933692,7227933691,0,774691563,True,,,Estrada Municipal Glaudistom P de Oliveira,secondary,,False,30.817,"LINESTRING (-45.8467233 -23.223868, -45.8469109 -23.223651)",0.07003727343294493,,,
7227933707,5355173611,0,554956586,False,,,,residential,,False,134.913,"LINESTRING (-45.8494031 -23.2230013, -45.848195 -23.2225119)",0.015272504844803286,,,
7227933707,5355173619,0,554956586,False,,,,residential,,True,198.305,"LINESTRING (-45.8494031 -23.2230013, -45.8511759 -23.2237268)",0.006311533785972607,,,
7227933707,5355174560,0,554956612,False,,,,residential,,True,62.084,"LINESTRING (-45.8494031 -23.2230013, -45.8493763 -23.2230594, -45.8491927 -23.2234572, -45.8491669 -23.2235157)",0.006267566503695066,,,
7352696580,7041067223,0,786374202,True,,,Via Cambuí,primary,,False,275.452,"LINESTRING (-45.8387435 -23.2161985, -45.8387321 -23.2155558, -45.8387603 -23.2152514, -45.838818 -23.2149408, -45.8389132 -23.2145624, -45.8389923 -23.2142999, -45.8392243 -23.2137896)",0.0072907040209389,,,
7352696580,7041067220,0,786374203,True,,,,primary_link,,False,46.442,"LINESTRING (-45.8387435 -23.2161985, -45.8388676 -23.216132, -45.8389695 -23.2161104, -45.8390607 -23.2161209, -45.839164 -23.2161659)",0.09686737354648611,,,
7352696583,7352719588,0,786374202,True,,,Via Cambuí,primary,,False,80.41,"LINESTRING (-45.8391207 -23.2175953, -45.8389969 -23.2172512, -45.8388791 -23.2169071)",0.020880823193266212,0.999769232436928,,
7352696583,5306968296,0,"[871066960, 786374205]",True,,,Avenida Madre Tereza de Calcutá,secondary,,False,111.598,"LINESTRING (-45.8391207 -23.2175953, -45.8388963 -23.2174777, -45.8388127 -23.2174662, -45.8387467 -23.2174818, -45.8384492 -23.2176486, -45.8383808 -23.2176856, -45.8381695 -23.2178138)",0.08382899897248874,,,
7352719588,7352696580,0,786374202,True,,,Via Cambuí,primary,,False,80.088,"LINESTRING (-45.8388791 -23.2169071, -45.8387491 -23.2162923, -45.8387435 -23.2161985)",0.10414722357532671,,,
7352719593,7041067215,0,"[132125409, 871066964]",True,,,Via Cambuí,primary,,False,200.32,"LINESTRING (-45.8396843 -23.2178187, -45.8397373 -23.2179567, -45.8398359 -23.2182377, -45.8399122 -23.2185875, -45.8399823 -23.218938, -45.8400397 -23.2191806, -45.840107 -23.2195743)",0.060064018728489287,,,
7352719593,7352719596,0,786374206,True,,,,primary_link,,False,49.388999999999996,"LINESTRING (-45.8396843 -23.2178187, -45.8396193 -23.2179308, -45.8395609 -23.2179696, -45.8394724 -23.2179838, -45.8392901 -23.2179672)",0.07901778685816797,0.9992873401158923,,
7352719596,7352696583,0,786374202,True,,,Via Cambuí,primary,,False,44.831,"LINESTRING (-45.8392901 -23.2179672, -45.8391207 -23.2175953)",0.10469896817365665,,,
7463938449,7041067215,0,798030525,False,,,Via Cambuí,primary,,True,860.5250000000002,"LINESTRING (-45.8433951 -23.2262322, -45.8431578 -23.2259911, -45.8414251 -23.2244875, -45.840953 -23.2239945, -45.8407396 -23.223688, -45.8405651 -23.2233472, -45.8404513 -23.2230745, -45.8403652 -23.2227873, -45.8403255 -23.2226513, -45.8402829 -23.2223437, -45.8402597 -23.2220716, -45.8402534 -23.2218958, -45.8402713 -23.2212447, -45.8402771 -23.2208481, -45.8402834 -23.2206035, -45.8402713 -23.2203609, -45.84025 -23.2202204, -45.8402167 -23.2200322, -45.8401705 -23.2198371, -45.840107 -23.2195743)",0.025077729504801548,,,
7463938449,8013781681,0,859760538,True,,,,primary,,False,206.987,"LINESTRING (-45.8433951 -23.2262322, -45.8438397 -23.2265884, -45.8442199 -23.2269487, -45.8445887 -23.2273997, -45.8447115 -23.2276266)",0.05945333092307004,0.9975265735720197,,
7650927101,8167145017,0,132114042,True,,,Praça Áquila,residential,,False,26.306,"LINESTRING (-45.8582515 -23.2027241, -45.8580286 -23.2026058)",0.0023397755894526587,0.9998227325832446,,
7650927101,1453977291,0,877799613,False,,,Rua Orion,residential,,True,14.202,"LINESTRING (-45.8582515 -23.2027241, -45.8583367 -23.202825)",0.003297776327724886,,,
7702799499,1437681461,0,670126332,True,,,Rua Bahia,secondary,,False,34.438,"LINESTRING (-45.8707643 -23.1908138, -45.871002 -23.1905943)",0.019725984939482962,,,
7702799499,1437681480,0,824918991,False,,,,residential,,False,97.083,"LINESTRING (-45.8707643 -23.1908138, -45.8707055 -23.1907789, -45.8705579 -23.1907062, -45.8704216 -23.1906389, -45.8703764 -23.1906165, -45.8700463 -23.1904353, -45.870001 -23.190414, -45.8699379 -23.1903842)",0.0059147623940529765,,,
7808796936,7808796943,0,551966727,False,,,,residential,,False,55.009,"LINESTRING (-45.8454849 -23.2136861, -45.8454541 -23.2137181, -45.8454055 -23.2137292, -45.8453672 -23.2137545, -45.845321 -23.2138253, -45.8453035 -23.2139054, -45.8453257 -23.2141027)",0.002659891363599087,0.9991450089942395,,
7808796936,3179135184,0,551966727,False,,,,residential,,True,79.379,"LINESTRING (-45.8454849 -23.2136861, -45.845496 -23.2136405, -45.8454891 -23.2135762, -45.8454727 -23.2135119, -45.8454444 -23.2134096, -45.8454363 -23.213298, -45.845412 -23.2131603, -45.84541 -23.2130859, -45.8454143 -23.2130351, -45.8454223 -23.2129814)",0.0019104533591899548,,,
7808796936,8992284788,0,971572552,False,,,,residential,,True,66.316,"LINESTRING (-45.8454849 -23.2136861, -45.8455255 -23.2137212, -45.845549 -23.2137243, -45.8461055 -23.2136133)",0.00132056903862574,0.9976355363142337,,
7808796942,7808796943,0,551698749,False,,,,residential,,True,87.327,"LINESTRING (-45.8461726 -23.2140016, -45.845736 -23.2140675, -45.8453257 -23.2141027)",0.0013314230307240335,0.9974839114852961,,
7808796943,7808796942,0,551698749,False,,,,residential,,False,87.327,"LINESTRING (-45.8453257 -23.2141027, -45.845736 -23.2140675, -45.8461726 -23.2140016)",0.00132056903862574,,,
7808796943,5327789969,0,551698749,False,,,,residential,,True,267.185,"LINESTRING (-45.8453257 -23.2141027, -45.8453176 -23.2141292, -45.8453149 -23.2141627, -45.8453686 -23.2143985, -45.8454484 -23.2146252, -45.8454873 -23.2146598, -45.8455632 -23.2146817, -45.8462728 -23.2145904, -45.8465887 -23.2145356, -45.8467973 -23.2145027, -45.8469413 -23.214488, -45.8470744 -23.214489, -45.8472235 -23.214489, -45.8474371 -23.2145198)",0.005257613472457393,,,
7808796943,7808796936,0,551966727,False,,,,residential,,True,55.009,"LINESTRING (-45.8453257 -23.2141027, -45.8453035 -23.2139054, -45.845321 -23.2138253, -45.8453672 -23.2137545, -45.8454055 -23.2137292, -45.8454541 -23.2137181, -45.8454849 -23.2136861)",0.0032452531874556795,,,
7808956270,1454036915,0,132128520,False,,,Avenida Doutor Amin Simão,tertiary,,True,833.9030000000001,"LINESTRING (-45.8548807 -23.2208284, -45.8545551 -23.2209473, -45.8541387 -23.2211303, -45.8539892 -23.2212228, -45.8538195 -23.2213577, -45.8536988 -23.2216224, -45.8536421 -23.2218531, -45.8536099 -23.2228549, -45.8536036 -23.2230443, -45.8535837 -23.2235031, -45.8535225 -23.2237898, -45.8534204 -23.2240817, -45.8531202 -23.2247835, -45.8529733 -23.2251573, -45.8529392 -23.2252329, -45.8529049 -23.2254316, -45.8529388 -23.2256147, -45.8530512 -23.2257661, -45.8531993 -23.2258879, -45.8533837 -23.2259523, -45.8536866 -23.2259529, -45.8540037 -23.2259407, -45.854333 -23.2260068, -45.8546859 -23.2261641, -45.8548765 -23.226262)",0.0033484565623236227,,,
7808956270,1454036969,0,312071902,False,,,Avenida Doutor Amin Simão,tertiary,,False,29.235000000000003,"LINESTRING (-45.8548807 -23.2208284, -45.8549431 -23.2207951, -45.8549806 -23.2207671, -45.8550269 -23.2207282, -45.8550456 -23.2207079, -45.8550799 -23.2206477)",0.011040318962647795,,,
7808956271,1454036969,0,312071892,True,,,Avenida Brigadeiro Faria Lima,tertiary,60,False,38.817,"LINESTRING (-45.8552864 -23.2209407, -45.8550799 -23.2206477)",0.0136380410715061,,,
7808956271,7808956270,0,312071898,True,,,,tertiary_link,,False,43.937999999999995,"LINESTRING (-45.8552864 -23.2209407, -45.8551933 -23.2208883, -45.8551301 -23.2208657, -45.855059 -23.2208525, -45.8550139 -23.2208481, -45.8549709 -23.2208448, -45.8548807 -23.2208284)",8.683193678635001e-05,,,
7809794211,1455133624,0,132235852,True,,,,secondary_link,,False,41.601,"LINESTRING (-45.8609005 -23.2060648, -45.8608354 -23.2059535, -45.8607856 -23.2058935, -45.860728 -23.20585, -45.8606879 -23.2058263, -45.860633 -23.2057939)",0.0013332320294070826,,,
7809899485,3179135174,0,312091257,False,,,Rua Hilário Santana,residential,,False,30.736,"LINESTRING (-45.8479582 -23.2116053, -45.8479926 -23.2113307)",0.006435481067823493,,,
7809899485,5327748873,0,836786878,False,,,Rua Bom Jesus,residential,,True,7.069,"LINESTRING (-45.8479582 -23.2116053, -45.8478917 -23.2115878)",0.06521396118178716,,,
7809899485,3179135172,0,312091257,False,,,Rua Hilário Santana,residential,,True,98.289,"LINESTRING (-45.8479582 -23.2116053, -45.8479363 -23.2117086, -45.8477925 -23.212476)",0.03916919574308451,,,
7812391869,1454017599,0,132120151,False,,,Rua Antônio Vieira Veiga,residential,,False,27.641,"LINESTRING (-45.8509913 -23.2163541, -45.850754 -23.2162348)",0.004680616291292853,,,
7812391869,1454021651,0,837069413,True,,,Rua Antônio Vieira Veiga,residential,,False,32.43,"LINESTRING (-45.8509913 -23.2163541, -45.8511147 -23.2163916, -45.8512923 -23.2164465)",0.006134276937269312,,,
7812391870,7812391871,0,552444318,True,,,Avenida Domingos Maldonado Campoy,residential,,False,11.252,"LINESTRING (-45.8513687 -23.2164876, -45.8513155 -23.2165762)",0.015852519533664743,0.9993940721998092,,
7812391871,1454017584,0,837069414,True,,,Rua Antônio Vieira Veiga,residential,,False,8.559,"LINESTRING (-45.8513155 -23.2165762, -45.8512413 -23.2165405)",0.005740857433339571,,,
7812391871,7812391872,0,552444318,True,,,Avenida Domingos Maldonado Campoy,residential,,False,36.749,"LINESTRING (-45.8513155 -23.2165762, -45.8512322 -23.2167231, -45.8511255 -23.2168556)",0.010122516092423449,0.9994937551277451,,
7812391872,1454017585,0,843814403,False,,,Avenida Domingos Maldonado Campoy,residential,,False,23.157,"LINESTRING (-45.8511255 -23.2168556, -45.8510206 -23.2170402)",0.010327750497844734,,,
7812391872,1454017584,0,132120149,True,,,Avenida Domingos Maldonado Campoy,residential,,False,37.025999999999996,"LINESTRING (-45.8511255 -23.2168556, -45.8511739 -23.2166984, -45.8512413 -23.2165405)",0.008396433397960743,,,
7812477972,7812477973,0,837081106,False,,,,residential,,True,67.602,"LINESTRING (-45.851883 -23.2075479, -45.8514247 -23.2079863)",0.0013314230307240338,0.9974682936027566,,
7812477973,8982529174,0,132119314,False,,,Rua Poncãs,residential,,True,51.09,"LINESTRING (-45.8514247 -23.2079863, -45.851062 -23.2076701)",0.002483931162668341,0.9994413464476687,,
7812477973,7812477972,0,837081106,False,,,,residential,,False,67.602,"LINESTRING (-45.8514247 -23.2079863, -45.851883 -23.2075479)",0.00132056903862574,,,
7812477973,1454008412,0,132119314,False,,,Rua Poncãs,residential,,False,219.612,"LINESTRING (-45.8514247 -23.2079863, -45.8521979 -23.2086603, -45.8530138 -23.2093152)",0.004871162898436267,,,
7812611868,5333797538,0,837092158,False,,,Rua Jacomo Bertti,residential,,True,68.715,"LINESTRING (-45.8516095 -23.2159188, -45.8518915 -23.2153578)",0.00132056903862574,,,
7812611868,5333797540,0,837092157,True,,,Rua Jacomo Bertti,residential,,False,23.849,"LINESTRING (-45.8516095 -23.2159188, -45.8515986 -23.215998, -45.8515943 -23.2160772, -45.8515886 -23.2161323)",0.0026592280640819694,,,
7928341570,7041083997,0,663053039,True,,,Via Cambuí,primary,,False,466.00100000000003,"LINESTRING (-45.8556909 -23.1911422, -45.855654 -23.1912506, -45.8555719 -23.1915234, -45.8553775 -23.1921059, -45.8550768 -23.1930144, -45.8548419 -23.1937382, -45.8546003 -23.1945272, -45.8543925 -23.1951593)",0.09671519066869085,,,
8013781680,8013830989,0,859760532,True,,,Estrada Municipal Glaudistom P de Oliveira,secondary,,False,46.033,"LINESTRING (-45.8451177 -23.2276796, -45.8450299 -23.2278322, -45.8448464 -23.2280049)",0.03028629327010998,0.9991374784493425,,
8013781680,1454034401,0,859760537,False,,,Estrada Municipal Glaudistom P de Oliveira,secondary,,True,330.61,"LINESTRING (-45.8451177 -23.2276796, -45.8451949 -23.2274287, -45.845307 -23.2265551, -45.8454147 -23.2259697, -45.8455874 -23.2254792, -45.8457466 -23.2251865, -45.8458917 -23.2249639, -45.8459593 -23.2248419)",0.06526261655559844,,,
8013781681,8013830990,0,859760538,True,,,,primary,,False,18.349,"LINESTRING (-45.8447115 -23.2276266, -45.8447725 -23.2277818)",0.09301411569081866,0.992164465255982,,
8013781684,7463938449,0,798030528,True,,,Via Cambuí,primary,,False,209.61999999999998,"LINESTRING (-45.8442265 -23.2279465, -45.8441072 -23.2276659, -45.8438739 -23.227099, -45.843654 -23.2265851, -45.8433951 -23.2262322)",0.02503793153377447,,,
8013781684,8013781681,0,859760534,True,,,,primary_link,,False,74.339,"LINESTRING (-45.8442265 -23.2279465, -45.8442656 -23.2277423, -45.8443514 -23.2276536, -45.8444312 -23.2276129, -45.8445002 -23.227608, -45.8447115 -23.2276266)",0.033549930775650404,,,
8013830985,1487272080,0,"[798030528, 753594649]",True,,,Via Cambuí,primary,,False,144.59300000000002,"LINESTRING (-45.8444884 -23.2295432, -45.8444224 -23.228629, -45.8443112 -23.2282587)",0.05845761440424532,,,
8013830989,5355324649,0,"[859760538, 554972046]",True,,,Estrada Municipal Glaudistom P de Oliveira,primary,,False,113.30699999999999,"LINESTRING (-45.8448464 -23.2280049, -45.8449312 -23.228515, -45.8449169 -23.2290178)",0.05822968057018113,,,
8013830990,8013830989,0,859760538,True,,,,primary,,False,25.931,"LINESTRING (-45.8447725 -23.2277818, -45.8448464 -23.2280049)",0.027932533307972893,,,
8013830990,8013781680,0,859760533,True,,,Estrada Municipal Glaudistom P de Oliveira,secondary,,False,37.227000000000004,"LINESTRING (-45.8447725 -23.2277818, -45.8449451 -23.2277474, -45.8451177 -23.2276796)",0.06509243637494413,,,
8113824080,1454047376,0,132124504,True,,,Rua Me. Tereza de Calcuta,residential,,False,133.14499999999998,"LINESTRING (-45.8421503 -23.213043, -45.8422056 -23.2130205, -45.84286 -23.2128036, -45.8433694 -23.2126211)",0.10017764066872951,,,
8113824080,1454067877,0,132124864,False,,,Rua Pedro Rodolfo,residential,,False,178.49700000000004,"LINESTRING (-45.8421503 -23.213043, -45.842054 -23.2129829, -45.8420151 -23.2129684, -45.8419689 -23.212965, -45.840837 -23.2131055, -45.8407934 -23.2131068, -45.8407579 -23.2130988, -45.8407284 -23.2130716, -45.8405741 -23.2128593)",0.00132056903862574,,,
8113975279,1454060972,0,871066962,False,,,,residential,,False,10.025,"LINESTRING (-45.840541 -23.2158366, -45.8406355 -23.2158608)",0.00367448119640626,,,
8113975279,1454060966,0,132124504,True,,,Rua Me. Tereza de Calcuta,residential,,False,38.09,"LINESTRING (-45.840541 -23.2158366, -45.8406255 -23.2156845, -45.8407074 -23.2155301)",0.11131714188956941,,,
8163558861,1453977304,0,132114037,False,,,Rua Enoque L Silva,residential,,False,52.094,"LINESTRING (-45.8586582 -23.2015999, -45.8582457 -23.2018751)",0.0016937600608843632,,,
8163558861,1453977314,0,448346525,False,,,Rua Orlando Saes,residential,,False,10.983,"LINESTRING (-45.8586582 -23.2015999, -45.8585927 -23.2015216)",0.0037147650677686462,,,
8163558861,1453969592,0,448346525,False,,,Rua Orlando Saes,residential,,True,13.447,"LINESTRING (-45.8586582 -23.2015999, -45.8587385 -23.2016957)",0.0161293694514619,,,
8164030949,5355174581,0,554956597,False,,,,residential,,True,131.452,"LINESTRING (-45.8472932 -23.2233614, -45.8473265 -23.2233771, -45.8484695 -23.2238398)",0.004529013410021095,,,
8164030949,5355174633,0,554956608,True,,,Estrada Municipal Glaudistom P de Oliveira,secondary,,False,47.102000000000004,"LINESTRING (-45.8472932 -23.2233614, -45.8472535 -23.2234424, -45.8471864 -23.2236248, -45.8471194 -23.223753)",0.03034804071129656,,,
8166476405,9301473979,0,1008229882,False,,,Estrada Municipal Glaudistom P de Oliveira,secondary,,False,23.878,"LINESTRING (-45.84784 -23.2225949, -45.847695 -23.2227633)",0.033018220672076,0.9952516415154036,,
8166476405,5355173610,0,1008229883,False,,,Estrada Municipal Glaudistom P de Oliveira,secondary,,True,41.568,"LINESTRING (-45.84784 -23.2225949, -45.8480662 -23.2222842)",0.08261851403973583,,,
