u,v,key,osmid,oneway,lanes,name,highway,maxspeed,reversed,length,ebc,geometry,junction,ref,bridge
5327748850,3179135182,0,551694050,False,,,residential,,True,109.98,0.0018516573908782246,"LINESTRING (-45.8469002 -23.2138704, -45.8469397 -23.2136435, -45.846994 -23.213394, -45.8470483 -23.2131785, -45.8470927 -23.213056, -45.8471384 -23.2129073)",,,
5327748855,5327748865,0,551694051,False,,,residential,,False,102.519,0.007033264494148668,"LINESTRING (-45.8470656 -23.2118652, -45.8471248 -23.2118856, -45.8471838 -23.2118829, -45.8472309 -23.2118538, -45.8472507 -23.211788, -45.8472803 -23.2116814, -45.8473173 -23.2116066, -45.8473514 -23.211591, -45.8474014 -23.2116009, -45.8475172 -23.2116451, -45.8478302 -23.2117292)",,,
5327748855,5355099061,0,"[551718249, 551694051]",False,,,residential,,"[False, True]",230.89799999999997,0.003241644984268105,"LINESTRING (-45.8470656 -23.2118652, -45.8469719 -23.2117534, -45.8469015 -23.2116357, -45.8468488 -23.2115642, -45.8468203 -23.2115528, -45.8467828 -23.2115547, -45.8467201 -23.2115686, -45.8459211 -23.2116826, -45.8458467 -23.2117485, -45.8457696 -23.2118557, -45.8456703 -23.2120382, -45.8455585 -23.2123568, -45.845538 -23.2124417)",,,
5327748855,5355099049,0,"[551694052, 551694053]",False,,,residential,,"[False, True]",76.636,0.0014182038806631898,"LINESTRING (-45.8470656 -23.2118652, -45.8470285 -23.2119604, -45.8469779 -23.2120878, -45.8469559 -23.2121491, -45.8469185 -23.2124281, -45.8469062 -23.2125343)",,,
5327748865,5327748855,0,551694051,False,,,residential,,True,102.519,0.006445000602829023,"LINESTRING (-45.8478302 -23.2117292, -45.8475172 -23.2116451, -45.8474014 -23.2116009, -45.8473514 -23.211591, -45.8473173 -23.2116066, -45.8472803 -23.2116814, -45.8472507 -23.211788, -45.8472309 -23.2118538, -45.8471838 -23.2118829, -45.8471248 -23.2118856, -45.8470656 -23.2118652)",,,
5327748865,3179135178,0,551694054,False,,Rua Bom Jesus,residential,,True,85.06,0.005037939335954667,"LINESTRING (-45.8478302 -23.2117292, -45.8476353 -23.2122039, -45.8475794 -23.2124107, -45.8475721 -23.2124547)",,,
5327748865,5327748873,0,551694057,False,,Estrada Núcleo Congelado Bom Jesus,residential,,False,16.939,0.012868260468806517,"LINESTRING (-45.8478302 -23.2117292, -45.8478505 -23.2116771, -45.8478917 -23.2115878)",,,
5327748868,5355099049,0,551694053,False,,,residential,,False,50.716,0.00043695380774032457,"LINESTRING (-45.8473936 -23.2126168, -45.8473031 -23.2125928, -45.8471087 -23.2125638, -45.8469994 -23.2125447, -45.8469062 -23.2125343)",,,
5327748868,3179135178,0,551694054,False,,Rua Bom Jesus,residential,,False,25.804,0.005474465329553012,"LINESTRING (-45.8473936 -23.2126168, -45.8475029 -23.2125355, -45.8475721 -23.2124547)",,,
5327748868,3179135182,0,551694054,False,,Rua Bom Jesus,residential,,True,41.518,0.003272194803224941,"LINESTRING (-45.8473936 -23.2126168, -45.8473016 -23.2127228, -45.8472419 -23.212792, -45.8471384 -23.2129073)",,,
5327748873,3179135174,0,551694056,False,,Avenida dos Tambaras,residential,,False,30.391,0.03273213016076554,"LINESTRING (-45.8478917 -23.2115878, -45.8479926 -23.2113307)",,,
5327748873,7809899485,0,836786878,False,,Rua Bom Jesus,residential,,False,7.069,0.05498282884348212,"LINESTRING (-45.8478917 -23.2115878, -45.8479582 -23.2116053)",,,
5327748873,5327748879,0,551694055,False,,Rua Bom Jesus,residential,,False,120.79,0.1293614160091806,"LINESTRING (-45.8478917 -23.2115878, -45.8477098 -23.2115249, -45.8476505 -23.2114727, -45.8475913 -23.2113162, -45.847537 -23.2110576, -45.8475296 -23.2107695, -45.8475228 -23.2106547)",,,
5327748873,5327748865,0,551694057,False,,Estrada Núcleo Congelado Bom Jesus,residential,,True,16.939,0.011566947079390625,"LINESTRING (-45.8478917 -23.2115878, -45.8478505 -23.2116771, -45.8478302 -23.2117292)",,,
5327748879,1454008402,0,132122679,False,,Avenida Lívio Veneziani,residential,,True,11.893,0.12712705942220406,"LINESTRING (-45.8475228 -23.2106547, -45.847635 -23.2106263)",,,
5327748879,5327748882,0,"[399152322, 399152323, 132122679]",False,,Avenida Lívio Veneziani,residential,,False,298.784,0.16138821799852987,"LINESTRING (-45.8475228 -23.2106547, -45.8472205 -23.2107092, -45.8467438 -23.2107684, -45.845926 -23.2108715, -45.8457469 -23.2109157, -45.845566 -23.2109795, -45.8454339 -23.2110371, -45.8453595 -23.2110779, -45.8450699 -23.2113098, -45.8448339 -23.2114987)",,,yes
5327748879,5327748873,0,551694055,False,,Rua Bom Jesus,residential,,True,120.79000000000002,0.09283282180036295,"LINESTRING (-45.8475228 -23.2106547, -45.8475296 -23.2107695, -45.847537 -23.2110576, -45.8475913 -23.2113162, -45.8476505 -23.2114727, -45.8477098 -23.2115249, -45.8478917 -23.2115878)",,,
5327748882,1454047338,0,399152323,False,,Avenida Lívio Veneziani,residential,,False,34.147999999999996,0.15917602996254682,"LINESTRING (-45.8448339 -23.2114987, -45.8447062 -23.2115975, -45.8445979 -23.2117146)",,,
5327748882,5327748879,0,"[399152322, 399152323, 132122679]",False,,Avenida Lívio Veneziani,residential,,True,298.784,0.1591515278798698,"LINESTRING (-45.8448339 -23.2114987, -45.8450699 -23.2113098, -45.8453595 -23.2110779, -45.8454339 -23.2110371, -45.845566 -23.2109795, -45.8457469 -23.2109157, -45.845926 -23.2108715, -45.8467438 -23.2107684, -45.8472205 -23.2107092, -45.8475228 -23.2106547)",,,yes
5327748882,5327748890,0,551694058,False,,,residential,,False,166.33700000000002,0.0018551576884035144,"LINESTRING (-45.8448339 -23.2114987, -45.8447171 -23.2114208, -45.844457 -23.2111932, -45.8441681 -23.2109693, -45.8439658 -23.2107872, -45.8438007 -23.2106507, -45.843747 -23.2105786, -45.8437057 -23.2105027, -45.8437057 -23.2104534)",,,
5327748890,5327748882,0,551694058,False,,,residential,,True,166.337,0.0018516573908782246,"LINESTRING (-45.8437057 -23.2104534, -45.8437057 -23.2105027, -45.843747 -23.2105786, -45.8438007 -23.2106507, -45.8439658 -23.2107872, -45.8441681 -23.2109693, -45.844457 -23.2111932, -45.8447171 -23.2114208, -45.8448339 -23.2114987)",,,
5327748891,5327749439,0,132124877,False,,Rua Brejauveira,residential,,False,166.283,0.016444397773810775,"LINESTRING (-45.8410992 -23.2105086, -45.8406948 -23.2106349, -45.8406184 -23.2106706, -45.8401718 -23.2109387, -45.8401001 -23.2109991, -45.839738 -23.2112937)",,,
5327748891,1454067932,0,132124877,False,,Rua Brejauveira,residential,,True,153.95700000000002,0.01998319857187861,"LINESTRING (-45.8410992 -23.2105086, -45.8414861 -23.2104648, -45.842055 -23.2103979, -45.8421687 -23.2104087, -45.8422713 -23.2104371, -45.8423531 -23.2104851, -45.842451 -23.2105579, -45.8425219 -23.210621)",,,
5327748891,5327748900,0,551694059,False,,,residential,,False,121.22200000000001,0.0018551576884035144,"LINESTRING (-45.8410992 -23.2105086, -45.8410597 -23.2103737, -45.8409704 -23.2100809, -45.8409289 -23.2100229, -45.8408625 -23.2099736, -45.8407961 -23.2099514, -45.8406714 -23.2099256, -45.8405386 -23.209904, -45.8404387 -23.2098836, -45.8403347 -23.2098615)",,,
5327748900,5327748891,0,551694059,False,,,residential,,True,121.22200000000001,0.0018516573908782246,"LINESTRING (-45.8403347 -23.2098615, -45.8404387 -23.2098836, -45.8405386 -23.209904, -45.8406714 -23.2099256, -45.8407961 -23.2099514, -45.8408625 -23.2099736, -45.8409289 -23.2100229, -45.8409704 -23.2100809, -45.8410597 -23.2103737, -45.8410992 -23.2105086)",,,
5327749325,5327749329,0,551694065,False,,,residential,,False,122.254,0.009205782491511778,"LINESTRING (-45.8401322 -23.2047869, -45.8398607 -23.2051628, -45.8397936 -23.2052701, -45.8396753 -23.2055244, -45.8395837 -23.2057576)",,,
5327749325,1454067932,0,1135242008,False,,,unclassified,,True,911.101,0.01100493541951066,"LINESTRING (-45.8401322 -23.2047869, -45.8411656 -23.2053631, -45.8413218 -23.2054611, -45.8422177 -23.2060688, -45.8431269 -23.2066111, -45.8432563 -23.2066817, -45.8433663 -23.2067701, -45.8434629 -23.2068829, -45.8436037 -23.2070672, -45.84365 -23.20722, -45.8436546 -23.2074407, -45.8436412 -23.2077001, -45.8436741 -23.2078413, -45.8437291 -23.2080052, -45.8438842 -23.20832, -45.8440952 -23.2086295, -45.8441281 -23.2087115, -45.8441314 -23.2088088, -45.8440825 -23.2088902, -45.8440022 -23.208971, -45.8437418 -23.2091725, -45.8435708 -23.2093561, -45.8434588 -23.2095207, -45.8433396 -23.2098323, -45.8432984 -23.209901, -45.8432251 -23.2100287, -45.8430899 -23.2101962, -45.8429712 -23.2103304, -45.8428234 -23.2104726, -45.8427708 -23.2105078, -45.8426872 -23.2105505, -45.8425961 -23.2105908, -45.8425219 -23.210621)",,,
5327749329,5327749325,0,551694065,False,,,residential,,True,122.254,0.00918828100388533,"LINESTRING (-45.8395837 -23.2057576, -45.8396753 -23.2055244, -45.8397936 -23.2052701, -45.8398607 -23.2051628, -45.8401322 -23.2047869)",,,
5327749329,5327749347,0,551694066,False,,,residential,,False,156.06300000000002,0.005544471280058805,"LINESTRING (-45.8395837 -23.2057576, -45.8395133 -23.2057653, -45.8394463 -23.2057591, -45.8393752 -23.205728, -45.839048 -23.2055172, -45.8389708 -23.2054673, -45.8387328 -23.2053446, -45.8386289 -23.2052916, -45.8384203 -23.2051585, -45.8382842 -23.2050642)",,,
5327749329,5327749330,0,551694066,False,,,residential,,True,144.758,0.0018551576884035144,"LINESTRING (-45.8395837 -23.2057576, -45.8396126 -23.2058346, -45.8396763 -23.2059197, -45.8397487 -23.2059801, -45.8399016 -23.2060817, -45.8403133 -23.2063264, -45.8405319 -23.2064275, -45.8407009 -23.206515)",,,
5327749330,5327749329,0,551694066,False,,,residential,,False,144.75799999999998,0.0018516573908782246,"LINESTRING (-45.8407009 -23.206515, -45.8405319 -23.2064275, -45.8403133 -23.2063264, -45.8399016 -23.2060817, -45.8397487 -23.2059801, -45.8396763 -23.2059197, -45.8396126 -23.2058346, -45.8395837 -23.2057576)",,,
5327749346,5327749347,0,551694066,False,,,residential,,True,24.535,0.0018516573908782246,"LINESTRING (-45.8380964 -23.2049268, -45.838201 -23.2050007, -45.8382842 -23.2050642)",,,
5327749347,5327749346,0,551694066,False,,,residential,,False,24.535,0.0018551576884035144,"LINESTRING (-45.8382842 -23.2050642, -45.838201 -23.2050007, -45.8380964 -23.2049268)",,,
5327749347,5327749329,0,551694066,False,,,residential,,True,156.06300000000002,0.005533970387482936,"LINESTRING (-45.8382842 -23.2050642, -45.8384203 -23.2051585, -45.8386289 -23.2052916, -45.8387328 -23.2053446, -45.8389708 -23.2054673, -45.839048 -23.2055172, -45.8393752 -23.205728, -45.8394463 -23.2057591, -45.8395133 -23.2057653, -45.8395837 -23.2057576)",,,
5327749347,5327749362,0,551694067,False,,,residential,,False,230.93900000000002,0.0018551576884035144,"LINESTRING (-45.8382842 -23.2050642, -45.8381528 -23.2051517, -45.8380515 -23.2052511, -45.8379409 -23.2054426, -45.8378389 -23.205593, -45.8377169 -23.2057224, -45.8376177 -23.2057927, -45.8374728 -23.2058777, -45.8373481 -23.2059369, -45.8372153 -23.2060059, -45.8371121 -23.2060898, -45.837047 -23.2061939, -45.8369991 -23.2063517, -45.8369645 -23.2065144, -45.8369384 -23.2065594, -45.8368941 -23.2065988)",,,
5327749362,5327749347,0,551694067,False,,,residential,,True,230.939,0.0018516573908782246,"LINESTRING (-45.8368941 -23.2065988, -45.8369384 -23.2065594, -45.8369645 -23.2065144, -45.8369991 -23.2063517, -45.837047 -23.2061939, -45.8371121 -23.2060898, -45.8372153 -23.2060059, -45.8373481 -23.2059369, -45.8374728 -23.2058777, -45.8376177 -23.2057927, -45.8377169 -23.2057224, -45.8378389 -23.205593, -45.8379409 -23.2054426, -45.8380515 -23.2052511, -45.8381528 -23.2051517, -45.8382842 -23.2050642)",,,
5327749439,1454067970,0,"[132124877, 132139415]",False,,Rua Brejauveira,residential,,False,324.364,0.009205782491511778,"LINESTRING (-45.839738 -23.2112937, -45.8395898 -23.2114373, -45.8390091 -23.2120351, -45.8387724 -23.2122914, -45.8387207 -23.2123414, -45.8386496 -23.2124067, -45.8384947 -23.2125127, -45.8382386 -23.212623, -45.8381367 -23.2126809, -45.837389 -23.2132189)",,,
5327749439,5327748891,0,132124877,False,,Rua Brejauveira,residential,,True,166.28300000000002,0.016412895096083166,"LINESTRING (-45.839738 -23.2112937, -45.8401001 -23.2109991, -45.8401718 -23.2109387, -45.8406184 -23.2106706, -45.8406948 -23.2106349, -45.8410992 -23.2105086)",,,
5327749439,5327749445,0,551694071,False,,Rua Um,residential,,False,118.72700000000002,0.005544471280058805,"LINESTRING (-45.839738 -23.2112937, -45.8396067 -23.2111787, -45.8394638 -23.2110684, -45.8392645 -23.2109128, -45.8391707 -23.2108734, -45.8390949 -23.2108666, -45.8390544 -23.2108742, -45.8387491 -23.2109317)",,,
5327749445,5327749479,0,551694071,False,,Rua Um,residential,,False,603.6610000000001,0.0018551576884035144,"LINESTRING (-45.8387491 -23.2109317, -45.838358 -23.2109252, -45.8382708 -23.2109369, -45.8381782 -23.210972, -45.8379375 -23.2111575, -45.8378906 -23.2111821, -45.8378416 -23.2111932, -45.8377887 -23.2111969, -45.837741 -23.2111865, -45.8377022 -23.2111643, -45.83768 -23.2111328, -45.8376693 -23.211094, -45.8376673 -23.211049, -45.8376753 -23.211004, -45.8376874 -23.2109584, -45.8377075 -23.2109011, -45.8377303 -23.2108531, -45.8377726 -23.2107803, -45.8379422 -23.210527, -45.8379677 -23.2104371, -45.8379623 -23.2103415, -45.8379194 -23.210246, -45.8377826 -23.2101184, -45.8375969 -23.2100377, -45.8374004 -23.2099989, -45.8372509 -23.2100094, -45.8370967 -23.2100752, -45.836908 -23.2102381, -45.8368023 -23.2103724, -45.8367024 -23.210569, -45.836645 -23.2106375, -45.8365729 -23.2106602, -45.8364965 -23.2106589, -45.8359188 -23.2105902, -45.8354557 -23.2105429, -45.8346781 -23.2104693)",,,
5327749445,5327749439,0,551694071,False,,Rua Um,residential,,True,118.727,0.005533970387482936,"LINESTRING (-45.8387491 -23.2109317, -45.8390544 -23.2108742, -45.8390949 -23.2108666, -45.8391707 -23.2108734, -45.8392645 -23.2109128, -45.8394638 -23.2110684, -45.8396067 -23.2111787, -45.839738 -23.2112937)",,,
5327749445,5327749486,0,551694072,False,,,residential,,False,140.353,0.0018551576884035144,"LINESTRING (-45.8387491 -23.2109317, -45.8385375 -23.2110473, -45.8380267 -23.2113621, -45.8379402 -23.2114003, -45.8378544 -23.2114231, -45.8377256 -23.2114572, -45.8376706 -23.2114854, -45.8375774 -23.2115686)",,,
5327749479,5327749445,0,551694071,False,,Rua Um,residential,,True,603.661,0.0018516573908782246,"LINESTRING (-45.8346781 -23.2104693, -45.8354557 -23.2105429, -45.8359188 -23.2105902, -45.8364965 -23.2106589, -45.8365729 -23.2106602, -45.836645 -23.2106375, -45.8367024 -23.210569, -45.8368023 -23.2103724, -45.836908 -23.2102381, -45.8370967 -23.2100752, -45.8372509 -23.2100094, -45.8374004 -23.2099989, -45.8375969 -23.2100377, -45.8377826 -23.2101184, -45.8379194 -23.210246, -45.8379623 -23.2103415, -45.8379677 -23.2104371, -45.8379422 -23.210527, -45.8377726 -23.2107803, -45.8377303 -23.2108531, -45.8377075 -23.2109011, -45.8376874 -23.2109584, -45.8376753 -23.211004, -45.8376673 -23.211049, -45.8376693 -23.211094, -45.83768 -23.2111328, -45.8377022 -23.2111643, -45.837741 -23.2111865, -45.8377887 -23.2111969, -45.8378416 -23.2111932, -45.8378906 -23.2111821, -45.8379375 -23.2111575, -45.8381782 -23.210972, -45.8382708 -23.2109369, -45.838358 -23.2109252, -45.8387491 -23.2109317)",,,
5327749486,5327749445,0,551694072,False,,,residential,,True,140.353,0.0018516573908782246,"LINESTRING (-45.8375774 -23.2115686, -45.8376706 -23.2114854, -45.8377256 -23.2114572, -45.8378544 -23.2114231, -45.8379402 -23.2114003, -45.8380267 -23.2113621, -45.8385375 -23.2110473, -45.8387491 -23.2109317)",,,
5327749494,1454067970,0,551694073,False,,Rua Brejauveira,residential,,True,148.67200000000003,0.0018516573908782246,"LINESTRING (-45.8360117 -23.2134144, -45.8361239 -23.2134589, -45.8362333 -23.2134908, -45.8364163 -23.2135171, -45.8366393 -23.2134908, -45.836868 -23.2134173, -45.8370566 -23.2133279, -45.8371811 -23.2132793, -45.837389 -23.2132189)",,,
5327749507,1454067981,0,551694075,False,,,residential,,True,232.4,0.0018516573908782246,"LINESTRING (-45.8349869 -23.2175527, -45.8350269 -23.2174476, -45.8350904 -23.2173596, -45.8351927 -23.2172795, -45.8353242 -23.2172111, -45.8354632 -23.2171266, -45.8355135 -23.2170921, -45.8354443 -23.2169852, -45.8353985 -23.2168433, -45.835374 -23.2166872, -45.8353794 -23.2164013, -45.8354028 -23.2162312, -45.8354571 -23.2160297, -45.8355624 -23.2157407)",,,
5327789960,1454067981,0,551698748,False,,,residential,,False,91.441,0.0018516573908782246,"LINESTRING (-45.8362732 -23.2161924, -45.8362088 -23.2161351, -45.836182 -23.2161018, -45.8361579 -23.2160482, -45.8361347 -23.2160183, -45.8360781 -23.2159687, -45.8359721 -23.2158904, -45.8359004 -23.2158491, -45.8356905 -23.2157758, -45.8355624 -23.2157407)",,,
5327789969,3179135172,0,312091257,False,,Rua Hilário Santana,residential,,False,230.18200000000002,0.09216450494722592,"LINESTRING (-45.8474371 -23.2145198, -45.8474443 -23.2144307, -45.8477925 -23.212476)",,,
5327789969,5333797555,0,"[312091257, 132120441]",False,,Rua Hilário Santana,residential,,True,43.745999999999995,0.07680072699006915,"LINESTRING (-45.8474371 -23.2145198, -45.8474194 -23.2147369, -45.8474444 -23.2149111)",,,
5327789969,7808796943,0,551698749,False,,,residential,,False,267.185,0.008103402678116526,"LINESTRING (-45.8474371 -23.2145198, -45.8472235 -23.214489, -45.8470744 -23.214489, -45.8469413 -23.214488, -45.8467973 -23.2145027, -45.8465887 -23.2145356, -45.8462728 -23.2145904, -45.8455632 -23.2146817, -45.8454873 -23.2146598, -45.8454484 -23.2146252, -45.8453686 -23.2143985, -45.8453149 -23.2141627, -45.8453176 -23.2141292, -45.8453257 -23.2141027)",,,
5333797419,7812391870,0,552444318,True,,Avenida Domingos Maldonado Campoy,residential,,False,29.024,0.01742987125012263,"LINESTRING (-45.8515306 -23.2162735, -45.8514779 -23.2163333, -45.8513687 -23.2164876)",,,
5333797419,5333797550,0,552444321,True,,,residential,,False,9.102,0.006030312576569009,"LINESTRING (-45.8515306 -23.2162735, -45.8515061 -23.2162623, -45.8514873 -23.2162447, -45.8514685 -23.2162177)",roundabout,,
5333797527,1454044963,0,312071903,True,,Avenida dos Astronautas,secondary,60,False,127.095,0.05945705032593499,"LINESTRING (-45.8554647 -23.2162877, -45.8560278 -23.2156297, -45.8561979 -23.2153668)",,,
5333797537,5333797527,0,552444319,True,,Avenida Domingos Maldonado Campoy,residential,,False,400.561,0.02023798595712297,"LINESTRING (-45.8516113 -23.2161464, -45.8519065 -23.2161939, -45.8525106 -23.2162768, -45.852581 -23.216275, -45.8526464 -23.216263, -45.8530207 -23.216123, -45.8530905 -23.2161036, -45.8531772 -23.2160901, -45.8532868 -23.2160817, -45.8536883 -23.2161284, -45.8548482 -23.2162655, -45.8552513 -23.216315, -45.8553179 -23.2163138, -45.855379 -23.2163065, -45.8554647 -23.2162877)",,,
5333797537,1454021656,0,552444321,True,,,residential,,False,11.199,0.0036888968895689464,"LINESTRING (-45.8516113 -23.2161464, -45.8516277 -23.2161666, -45.851636 -23.2161906, -45.8516353 -23.2162157, -45.8516256 -23.2162393)",roundabout,,
5333797538,7812611868,0,837092158,False,,Rua Jacomo Bertti,residential,,False,68.715,0.0018516573908782246,"LINESTRING (-45.8518915 -23.2153578, -45.8516095 -23.2159188)",,,
5333797539,7812611868,0,552444320,True,,Rua Jacomo Bertti,residential,,False,26.892,0.003703314781756449,"LINESTRING (-45.8515113 -23.2161368, -45.8515115 -23.2160811, -45.8515411 -23.2160182, -45.8516095 -23.2159188)",,,
5333797539,5333797540,0,552444321,True,,,residential,,False,8.206,0.02023756925503663,"LINESTRING (-45.8515113 -23.2161368, -45.8515361 -23.2161274, -45.8515628 -23.2161259, -45.8515886 -23.2161323)",roundabout,,
5333797540,5333797537,0,552444321,True,,,residential,,False,2.8,0.02393038314421721,"LINESTRING (-45.8515886 -23.2161323, -45.8516113 -23.2161464)",roundabout,,
5333797550,5333797539,0,552444321,True,,,residential,,False,10.397,0.023944384334318364,"LINESTRING (-45.8514685 -23.2162177, -45.8514723 -23.2161982, -45.8514777 -23.2161741, -45.8514911 -23.2161529, -45.8515113 -23.2161368)",roundabout,,
5333797555,1454021591,0,132120441,False,,Rua Hilário Santana,residential,,True,271.576,0.07559229510669238,"LINESTRING (-45.8474444 -23.2149111, -45.8477721 -23.2173348)",,,
5333797555,5333797556,0,552444322,False,,,residential,,False,65.025,0.0018551576884035144,"LINESTRING (-45.8474444 -23.2149111, -45.8468125 -23.2149798)",,,
5333797555,5327789969,0,"[132120441, 312091257]",False,,Rua Hilário Santana,residential,,False,43.745999999999995,0.09075818263205139,"LINESTRING (-45.8474444 -23.2149111, -45.8474194 -23.2147369, -45.8474371 -23.2145198)",,,
5333797556,5333797555,0,552444322,False,,,residential,,True,65.025,0.0018516573908782246,"LINESTRING (-45.8468125 -23.2149798, -45.8474444 -23.2149111)",,,
5355099049,5327748855,0,"[551694052, 551694053]",False,,,residential,,"[False, True]",76.636,0.0013855344370938196,"LINESTRING (-45.8469062 -23.2125343, -45.8469185 -23.2124281, -45.8469559 -23.2121491, -45.8469779 -23.2120878, -45.8470285 -23.2119604, -45.8470656 -23.2118652)",,,
5355099049,5327748868,0,551694053,False,,,residential,,True,50.716,0.000466122953784405,"LINESTRING (-45.8469062 -23.2125343, -45.8469994 -23.2125447, -45.8471087 -23.2125638, -45.8473031 -23.2125928, -45.8473936 -23.2126168)",,,
5355099049,5355099061,0,554948542,False,,,residential,,False,140.8,2.8002380202317197e-05,"LINESTRING (-45.8469062 -23.2125343, -45.8468015 -23.2125164, -45.8466607 -23.2124868, -45.8465233 -23.2124615, -45.8463798 -23.2124437, -45.846312 -23.2124412, -45.8462262 -23.2124406, -45.8461504 -23.2124381, -45.8460628 -23.2124382, -45.845856 -23.2124402, -45.845538 -23.2124417)",,,
5355099061,3179135184,0,551718249,False,,,residential,,False,61.771,0.0023000649499651925,"LINESTRING (-45.845538 -23.2124417, -45.8454493 -23.2126901, -45.8454141 -23.2129055, -45.8454223 -23.2129814)",,,
5355099061,5327748855,0,"[551718249, 551694051]",False,,,residential,,"[False, True]",230.898,0.003866078616682418,"LINESTRING (-45.845538 -23.2124417, -45.8455585 -23.2123568, -45.8456703 -23.2120382, -45.8457696 -23.2118557, -45.8458467 -23.2117485, -45.8459211 -23.2116826, -45.8467201 -23.2115686, -45.8467828 -23.2115547, -45.8468203 -23.2115528, -45.8468488 -23.2115642, -45.8469015 -23.2116357, -45.8469719 -23.2117534, -45.8470656 -23.2118652)",,,
5355099061,5355099049,0,554948542,False,,,residential,,True,140.8,2.8002380202317197e-05,"LINESTRING (-45.845538 -23.2124417, -45.845856 -23.2124402, -45.8460628 -23.2124382, -45.8461504 -23.2124381, -45.8462262 -23.2124406, -45.846312 -23.2124412, -45.8463798 -23.2124437, -45.8465233 -23.2124615, -45.8466607 -23.2124868, -45.8468015 -23.2125164, -45.8469062 -23.2125343)",,,
5355099062,5355099068,0,554948543,False,,,residential,,False,64.509,0.0018516573908782246,"LINESTRING (-45.853314 -23.2088956, -45.8534816 -23.2089956, -45.8535037 -23.2090218, -45.8535064 -23.2090498, -45.853489 -23.2090973, -45.8534165 -23.209178, -45.8533669 -23.2092569, -45.8533508 -23.209345)",,,
5355099068,1454008412,0,132122679,False,,Avenida Lívio Veneziani,residential,,False,34.599,0.09238370086175086,"LINESTRING (-45.8533508 -23.209345, -45.8530138 -23.2093152)",,,
5355099068,1454006745,0,132122679,False,,Avenida Lívio Veneziani,residential,,True,231.33200000000002,0.12421621423240603,"LINESTRING (-45.8533508 -23.209345, -45.8535376 -23.2093766, -45.8540359 -23.2094657, -45.8542138 -23.209504, -45.8543587 -23.2095509, -45.8545102 -23.2096026, -45.8549005 -23.2097678, -45.8551593 -23.2098689, -45.855503 -23.2099582)",,,
5355099068,5355099062,0,554948543,False,,,residential,,True,64.50899999999999,0.0018551576884035144,"LINESTRING (-45.8533508 -23.209345, -45.8533669 -23.2092569, -45.8534165 -23.209178, -45.853489 -23.2090973, -45.8535064 -23.2090498, -45.8535037 -23.2090218, -45.8534816 -23.2089956, -45.853314 -23.2088956)",,,
5355173586,5355174480,0,554956585,False,,,residential,,True,35.071,0.0005266781009719155,"LINESTRING (-45.8472937 -23.2240364, -45.8476129 -23.2241523)",,,
5355173586,5355174635,0,554956589,True,,,residential,,False,37.645,0.002232523097796646,"LINESTRING (-45.8472937 -23.2240364, -45.8471891 -23.2240019, -45.8471087 -23.2239896, -45.8470014 -23.2239921, -45.8469343 -23.2240044)",,,
5355173595,5355174463,0,554956585,False,,,residential,,False,278.798,0.0015221127129139314,"LINESTRING (-45.8511928 -23.2253568, -45.8507404 -23.2251653, -45.8505829 -23.2251501, -45.8504266 -23.2251727, -45.8502318 -23.2251787, -45.8500457 -23.2251259, -45.8487741 -23.2246113, -45.8486509 -23.2245615)",,,
5355173595,5355174421,0,"[554956585, 554956603]",False,,,residential,,"[False, True]",225.82600000000002,0.0032236573442075917,"LINESTRING (-45.8511928 -23.2253568, -45.8513171 -23.2254094, -45.8517221 -23.2255868, -45.8517784 -23.2255326, -45.8523534 -23.2242957, -45.8523846 -23.2242287)",,,
5355173595,5355174594,0,554956600,False,,,residential,,False,42.194,6.592227005962174e-05,"LINESTRING (-45.8511928 -23.2253568, -45.8512331 -23.2252737, -45.8513295 -23.2250749, -45.8513609 -23.2250102)",,,
5355173610,8166476405,0,1008229883,False,,Estrada Municipal Glaudistom P de Oliveira,secondary,,False,41.568,0.024365804426709728,"LINESTRING (-45.8480662 -23.2222842, -45.84784 -23.2225949)",,,
5355173610,1454139110,0,132121030,False,,Estrada Municipal Glaudistom P de Oliveira,secondary,,True,345.413,0.052504462879344745,"LINESTRING (-45.8480662 -23.2222842, -45.8485667 -23.221681, -45.8490211 -23.2211698, -45.8495803 -23.2206435, -45.850275 -23.2199371)",,,
5355173610,5355173611,0,877741428,True,,,residential,,False,29.109,0.026662816339388717,"LINESTRING (-45.8480662 -23.2222842, -45.8481105 -23.2224158, -45.8481272 -23.2224423, -45.848195 -23.2225119)",,,
5355173611,7227933707,0,554956586,False,,,residential,,True,134.913,0.024945220343729094,"LINESTRING (-45.848195 -23.2225119, -45.8494031 -23.2230013)",,,
5355173611,8166476405,0,877741427,True,,,residential,,False,39.507,0.02753994089497607,"LINESTRING (-45.848195 -23.2225119, -45.8480883 -23.222491, -45.848026 -23.2224959, -45.8479495 -23.2225341, -45.84784 -23.2225949)",,,
5355173619,7227933707,0,554956586,False,,,residential,,False,198.305,0.011692877227897707,"LINESTRING (-45.8511759 -23.2237268, -45.8494031 -23.2230013)",,,
5355173619,5355174601,0,554956586,False,,,residential,,True,75.351,0.005700234519934243,"LINESTRING (-45.8511759 -23.2237268, -45.851766 -23.2239683, -45.8518495 -23.2240025)",,,
