u,v,key,osmid,oneway,lanes,highway,maxspeed,reversed,length,geometry,ebc,name,junction,bridge
1454052794,1454052772,0,132124067,True,,residential,,False,10.02,"LINESTRING (-45.8436683 -23.2160183, -45.8436852 -23.2160158, -45.8437054 -23.2160173, -45.843724 -23.2160245, -45.8437394 -23.2160366, -45.8437499 -23.2160525)",0.00012229999247384663,,roundabout,
1454052801,1454052828,0,329135245,True,,residential,,False,17.461,"LINESTRING (-45.8436301 -23.2160971, -45.8434693 -23.216044)",0.011379543915104989,Rua Jaime Pinto Machado,,
1454052801,3359546072,0,132124067,True,,residential,,False,8.221,"LINESTRING (-45.8436301 -23.2160971, -45.8436256 -23.2160791, -45.8436274 -23.2160607, -45.8436352 -23.2160436, -45.8436484 -23.2160297)",0.00012229999247384663,,roundabout,
1454052817,1454052801,0,132124067,True,,residential,,False,2.048,"LINESTRING (-45.8436404 -23.2161129, -45.8436301 -23.2160971)",0.011498080830887334,,roundabout,
1454052828,1454203501,0,132124068,False,,residential,,False,37.561,"LINESTRING (-45.8434693 -23.216044, -45.843138 -23.2158977)",0.013251674569127719,Rua Jaime Pinto Machado,,
1454052828,3359546072,0,329135245,True,,residential,,False,18.371,"LINESTRING (-45.8434693 -23.216044, -45.8436484 -23.2160297)",0.0038195228418755173,Rua Jaime Pinto Machado,,
1454052866,1454061177,0,132124068,False,,residential,,True,49.686,"LINESTRING (-45.8409662 -23.2153889, -45.8414461 -23.2154606)",0.00789869797546474,Rua Jaime Pinto Machado,,
1454052866,1454061043,0,330090729,True,,residential,,False,20.607,"LINESTRING (-45.8409662 -23.2153889, -45.8409192 -23.2154639, -45.8408437 -23.2155342)",0.05155968777215107,Avenida Madre Tereza de Calcutá,,
1454060955,3370554247,0,132124863,False,,residential,,True,27.681,"LINESTRING (-45.841706 -23.2133262, -45.841437 -23.2133554)",7.526153383005945e-06,Rua Paulo L Cursino,,
1454060955,8113824080,0,132124504,True,,residential,,False,55.785,"LINESTRING (-45.841706 -23.2133262, -45.8418126 -23.2132288, -45.8419132 -23.2131536, -45.8421503 -23.213043)",0.06269285768043953,Rua Me. Tereza de Calcuta,,
1454060964,1454067830,0,132124504,True,,residential,,False,60.656,"LINESTRING (-45.8407967 -23.2151818, -45.8408859 -23.2146425)",0.04773086475502371,Rua Me. Tereza de Calcuta,,
1454060964,1454061025,0,132124516,True,,residential,,False,12.931000000000001,"LINESTRING (-45.8407967 -23.2151818, -45.8408527 -23.2151758, -45.8409228 -23.2151731)",0.003926663011106452,Rua Rogério Coutinho,,
1454060964,1454061077,0,330089455,False,,residential,,False,119.623,"LINESTRING (-45.8407967 -23.2151818, -45.8407015 -23.215199, -45.8406352 -23.2151971, -45.8396493 -23.2150077)",0.001922932189358019,Rua Rogério Coutinho,,
1454060966,1454060964,0,132124504,True,,residential,,False,39.79,"LINESTRING (-45.8407074 -23.2155301, -45.8407967 -23.2151818)",0.05165000161274714,Rua Me. Tereza de Calcuta,,
1454060972,8113975279,0,871066962,False,,residential,,True,10.025,"LINESTRING (-45.8406355 -23.2158608, -45.840541 -23.2158366)",0.005546775043275382,,,
1454060972,1454061088,0,132124536,False,,residential,,True,22.847,"LINESTRING (-45.8406355 -23.2158608, -45.8407341 -23.2158713, -45.8407793 -23.2158923, -45.840835 -23.2159366)",0.00029728305862873486,Rua Henrique Toledo,,
1454060972,1454061059,0,"[786374201, 330089454]",True,,residential,,False,207.292,"LINESTRING (-45.8406355 -23.2158608, -45.8405627 -23.2159477, -45.8397854 -23.2166841, -45.8396186 -23.2168863, -45.8395663 -23.216983, -45.8395254 -23.2171044, -45.8394695 -23.2173386)",0.03166629035899751,Rua Madre Tereza de Calcutá,,
1454061025,1454052866,0,330090729,True,,residential,,False,24.954,"LINESTRING (-45.8409228 -23.2151731, -45.8409665 -23.2152728, -45.8409739 -23.2153245, -45.8409662 -23.2153889)",0.007364341085271318,Avenida Madre Tereza de Calcutá,,
1454061043,1454061088,0,132124522,False,,residential,,False,44.754,"LINESTRING (-45.8408437 -23.2155342, -45.840835 -23.2159366)",0.021204937156619252,Rua Henrique Toledo,,
1454061043,1454061047,0,330090729,True,,residential,,False,5.81,"LINESTRING (-45.8408437 -23.2155342, -45.8407947 -23.2155607)",0.03236423356879441,Avenida Madre Tereza de Calcutá,,
1454061047,1454060966,0,132124514,True,,residential,,False,9.548,"LINESTRING (-45.8407947 -23.2155607, -45.8407074 -23.2155301)",0.014768086959326517,,,
1454061047,1454060972,0,330090729,True,,residential,,False,37.14,"LINESTRING (-45.8407947 -23.2155607, -45.8407156 -23.2157209, -45.8406355 -23.2158608)",0.017599909686159404,Avenida Madre Tereza de Calcutá,,
1454061059,7352719593,0,132125409,True,,primary,,False,57.793,"LINESTRING (-45.8394695 -23.2173386, -45.8395555 -23.2175647, -45.8396843 -23.2178187)",0.03212162263866938,Via Cambuí,,
1454061077,1454060964,0,330089455,False,,residential,,True,119.62299999999999,"LINESTRING (-45.8396493 -23.2150077, -45.8406352 -23.2151971, -45.8407015 -23.215199, -45.8407967 -23.2151818)",0.001926695266049522,Rua Rogério Coutinho,,
1454061088,1454061043,0,132124522,False,,residential,,True,44.754,"LINESTRING (-45.840835 -23.2159366, -45.8408437 -23.2155342)",0.0020057198765710844,Rua Henrique Toledo,,
1454061088,1454061106,0,132124522,False,,residential,,False,124.297,"LINESTRING (-45.840835 -23.2159366, -45.8408363 -23.216234, -45.8408075 -23.2163926, -45.84075 -23.2165323, -45.8406185 -23.2167211, -45.8403945 -23.2169198)",0.001922932189358019,Rua Henrique Toledo,,
1454061088,1454060972,0,132124536,False,,residential,,False,22.847,"LINESTRING (-45.840835 -23.2159366, -45.8407793 -23.2158923, -45.8407341 -23.2158713, -45.8406355 -23.2158608)",0.019504026492059907,Rua Henrique Toledo,,
1454061106,1454061088,0,132124522,False,,residential,,True,124.297,"LINESTRING (-45.8403945 -23.2169198, -45.8406185 -23.2167211, -45.84075 -23.2165323, -45.8408075 -23.2163926, -45.8408363 -23.216234, -45.840835 -23.2159366)",0.001926695266049522,Rua Henrique Toledo,,
1454061109,1454061111,0,132124528,False,,residential,,False,79.92,"LINESTRING (-45.8409181 -23.2171993, -45.8414412 -23.216665)",0.001926695266049522,Rua Tiago E Bessa,,
1454061111,1454061125,0,132124528,False,,residential,,False,27.194,"LINESTRING (-45.8414412 -23.216665, -45.841635 -23.2164974)",0.00020320614134116053,Rua Tiago E Bessa,,
1454061111,1454061109,0,132124528,False,,residential,,True,79.92,"LINESTRING (-45.8414412 -23.216665, -45.8409181 -23.2171993)",0.001922932189358019,Rua Tiago E Bessa,,
1454061111,1454061179,0,132139399,False,,residential,,True,26.674,"LINESTRING (-45.8414412 -23.216665, -45.8414599 -23.2165714, -45.8414693 -23.2164999, -45.8414689 -23.2164272)",0.0036426582373748776,Rua Paulo R Aparecido,,
1454061125,1454061111,0,132124528,False,,residential,,True,27.194,"LINESTRING (-45.841635 -23.2164974, -45.8414412 -23.216665)",0.00020320614134116053,Rua Tiago E Bessa,,
1454061125,1454203444,0,132124528,False,,residential,,False,114.309,"LINESTRING (-45.841635 -23.2164974, -45.8418016 -23.2163229, -45.8418465 -23.2162636, -45.8418727 -23.2162071, -45.8420206 -23.215559)",0.0015318230852211434,Rua Tiago E Bessa,,
1454061125,1454061179,0,132124538,False,,residential,,False,18.972,"LINESTRING (-45.841635 -23.2164974, -45.8415672 -23.2164833, -45.8415115 -23.2164568, -45.8414689 -23.2164272)",0.0006750959584556333,Rua Tiago Estrada Bessa,,
1454061142,1454052710,0,132124056,False,,residential,,False,35.947,"LINESTRING (-45.8440208 -23.2136448, -45.8441808 -23.2139327)",0.010863500664810222,Rua Hélio Siqueira Pinto,,
1454061142,1454061151,0,132124056,False,,residential,,True,61.161,"LINESTRING (-45.8440208 -23.2136448, -45.8437309 -23.2131636)",0.02726395653467226,Rua Hélio Siqueira Pinto,,
1454061142,1454203444,0,132139402,False,,residential,,True,323.88400000000007,"LINESTRING (-45.8440208 -23.2136448, -45.8427268 -23.2141065, -45.8426854 -23.2141339, -45.8426421 -23.2141758, -45.842384 -23.2144884, -45.8421954 -23.2147514, -45.8421721 -23.2148003, -45.8421486 -23.2148847, -45.8420206 -23.215559)",0.016938862547352086,Rua Clarisse Franco Rodrigues,,
1454061151,1454061142,0,132124056,False,,residential,,False,61.161,"LINESTRING (-45.8437309 -23.2131636, -45.8440208 -23.2136448)",0.028619703469556574,Rua Hélio Siqueira Pinto,,
1454061151,1454052681,0,132124056,False,,residential,,True,29.877,"LINESTRING (-45.8437309 -23.2131636, -45.8435948 -23.2129258)",0.05807755163478802,Rua Hélio Siqueira Pinto,,
1454061151,1454061177,0,132124535,False,,residential,,False,377.924,"LINESTRING (-45.8437309 -23.2131636, -45.8424582 -23.213612, -45.8423315 -23.2136788, -45.8422554 -23.2137425, -45.8419481 -23.2141174, -45.8416859 -23.2144706, -45.8416155 -23.2146, -45.8415672 -23.2147528, -45.8414461 -23.2154606)",0.07267880886079123,Rua José Carlos Fraterno de Aguiar,,
1454061177,1454052866,0,132124068,False,,residential,,False,49.686,"LINESTRING (-45.8414461 -23.2154606, -45.8409662 -23.2153889)",0.052090281585652994,Rua Jaime Pinto Machado,,
1454061177,1454203444,0,132124068,False,,residential,,True,59.72,"LINESTRING (-45.8414461 -23.2154606, -45.8420206 -23.215559)",0.01977797847520129,Rua Jaime Pinto Machado,,
1454061177,1454061151,0,132124535,False,,residential,,True,377.924,"LINESTRING (-45.8414461 -23.2154606, -45.8415672 -23.2147528, -45.8416155 -23.2146, -45.8416859 -23.2144706, -45.8419481 -23.2141174, -45.8422554 -23.2137425, -45.8423315 -23.2136788, -45.8424582 -23.213612, -45.8437309 -23.2131636)",0.029959627562924033,Rua José Carlos Fraterno de Aguiar,,
1454061177,1454061179,0,132139399,False,,residential,,False,107.88600000000001,"LINESTRING (-45.8414461 -23.2154606, -45.8414385 -23.2163015, -45.8414465 -23.2163619, -45.8414689 -23.2164272)",0.006120017059280969,Rua Paulo R Aparecido,,
1454061179,1454061125,0,132124538,False,,residential,,True,18.972,"LINESTRING (-45.8414689 -23.2164272, -45.8415115 -23.2164568, -45.8415672 -23.2164833, -45.841635 -23.2164974)",0.0006766011891322374,Rua Tiago Estrada Bessa,,
1454061179,1454061111,0,132139399,False,,residential,,False,26.674,"LINESTRING (-45.8414689 -23.2164272, -45.8414693 -23.2164999, -45.8414599 -23.2165714, -45.8414412 -23.216665)",0.0036351320839918717,Rua Paulo R Aparecido,,
1454061179,1454061177,0,132139399,False,,residential,,True,107.88600000000001,"LINESTRING (-45.8414689 -23.2164272, -45.8414465 -23.2163619, -45.8414385 -23.2163015, -45.8414461 -23.2154606)",0.006129801058678909,Rua Paulo R Aparecido,,
1454061211,1454052767,0,132124060,False,,residential,,False,123.088,"LINESTRING (-45.8441401 -23.2147707, -45.8437834 -23.215828)",0.013225333032287198,Rua Hélio Siqueira Pinto,,
1454061211,1454052716,0,132124060,False,,residential,,True,35.948,"LINESTRING (-45.8441401 -23.2147707, -45.844248 -23.214463)",0.00046837761220240364,Rua Hélio Siqueira Pinto,,
1454061211,1454203501,0,132124539,False,,residential,,False,181.724,"LINESTRING (-45.8441401 -23.2147707, -45.8437844 -23.2148822, -45.8436124 -23.2149395, -45.8434871 -23.2149988, -45.8433556 -23.215085, -45.8432892 -23.2151984, -45.8432496 -23.2153087, -45.843138 -23.2158977)",0.0109466288208668,Rua Silvio de Souza Rezende Filho,,
1454061244,1454203501,0,132139409,False,,residential,,True,220.442,"LINESTRING (-45.8421511 -23.2175782, -45.8429056 -23.2168222, -45.8429901 -23.2166848, -45.843033 -23.2164826, -45.843138 -23.2158977)",0.001926695266049522,Rua Jairo Veneziani,,
1454061261,1454203444,0,132124068,False,,residential,,False,57.772,"LINESTRING (-45.842574 -23.2156652, -45.8420206 -23.215559)",0.03692737620373656,Rua Jaime Pinto Machado,,
1454061261,1454203501,0,132124068,False,,residential,,True,63.169,"LINESTRING (-45.842574 -23.2156652, -45.843138 -23.2158977)",0.02445171972604803,Rua Jaime Pinto Machado,,
1454061261,1454052750,0,132124544,False,,residential,,True,241.858,"LINESTRING (-45.842574 -23.2156652, -45.8426951 -23.2150985, -45.8427514 -23.2149371, -45.8428748 -23.2147503, -45.8430424 -23.214587, -45.843249 -23.2144946, -45.8440351 -23.2142172)",0.005726148365570357,Rua Antônio Cunha,,
1454061261,1454061284,0,132139405,False,,residential,,False,229.23399999999998,"LINESTRING (-45.842574 -23.2156652, -45.8425093 -23.216111, -45.8424758 -23.2162731, -45.8424342 -23.2164373, -45.8423939 -23.2165162, -45.8423383 -23.2165784, -45.8421107 -23.2168304, -45.8415126 -23.2173881)",0.001922932189358019,Rua Pedro Medeiros,,
1454061284,1454061261,0,132139405,False,,residential,,True,229.234,"LINESTRING (-45.8415126 -23.2173881, -45.8421107 -23.2168304, -45.8423383 -23.2165784, -45.8423939 -23.2165162, -45.8424342 -23.2164373, -45.8424758 -23.2162731, -45.8425093 -23.216111, -45.842574 -23.2156652)",0.001926695266049522,Rua Pedro Medeiros,,
1454061305,1454052784,0,132124545,False,,residential,,True,200.78400000000002,"LINESTRING (-45.8426844 -23.2178307, -45.8434045 -23.2171473, -45.843518 -23.2170048, -45.8435734 -23.2167935, -45.84366 -23.21634)",0.001926695266049522,Rua Adilson Aparecido da Cruz,,
1454067830,1454067832,0,132124857,False,,residential,,False,102.117,"LINESTRING (-45.8408859 -23.2146425, -45.8399018 -23.2144831)",0.001922932189358019,Rua Edison Coutinho,,
1454067830,1454067838,0,132124504,True,,residential,,False,82.15599999999999,"LINESTRING (-45.8408859 -23.2146425, -45.8409188 -23.2144434, -45.8409771 -23.2143073, -45.8410878 -23.214139, -45.8412058 -23.2139775)",0.04773839090840671,Rua Me. Tereza de Calcuta,,
1454067832,1454067830,0,132124857,False,,residential,,True,102.117,"LINESTRING (-45.8399018 -23.2144831, -45.8408859 -23.2146425)",0.001926695266049522,Rua Edison Coutinho,,
1454067838,3370554248,0,132124504,True,,residential,,False,63.994,"LINESTRING (-45.8412058 -23.2139775, -45.8415592 -23.2135024)",0.06267780537367351,Rua Me. Tereza de Calcuta,,
1454067838,3370554246,0,132124859,False,,residential,,True,9.884,"LINESTRING (-45.8412058 -23.2139775, -45.841297 -23.2140071)",0.0010762399337698502,Rua Cristiane Quitéria Oliveira Porto,,
1454067838,1454067843,0,132124859,False,,residential,,False,118.23,"LINESTRING (-45.8412058 -23.2139775, -45.8411314 -23.2139615, -45.8410482 -23.213956, -45.8400556 -23.214043)",0.001922932189358019,Rua Cristiane Quitéria Oliveira Porto,,
1454067843,1454067838,0,132124859,False,,residential,,True,118.23,"LINESTRING (-45.8400556 -23.214043, -45.8410482 -23.213956, -45.8411314 -23.2139615, -45.8412058 -23.2139775)",0.001926695266049522,Rua Cristiane Quitéria Oliveira Porto,,
1454067867,3370554247,0,330089457,False,,residential,,True,124.431,"LINESTRING (-45.8402262 -23.2134736, -45.841437 -23.2133554)",0.001926695266049522,Rua Paulo L Cursino,,
1454067877,8113824080,0,132124864,False,,residential,,True,178.49699999999996,"LINESTRING (-45.8405741 -23.2128593, -45.8407284 -23.2130716, -45.8407579 -23.2130988, -45.8407934 -23.2131068, -45.840837 -23.2131055, -45.8419689 -23.212965, -45.8420151 -23.2129684, -45.842054 -23.2129829, -45.8421503 -23.213043)",0.001926695266049522,Rua Pedro Rodolfo,,
1454067932,5327748891,0,132124877,False,,residential,,False,153.957,"LINESTRING (-45.8425219 -23.210621, -45.842451 -23.2105579, -45.8423531 -23.2104851, -45.8422713 -23.2104371, -45.8421687 -23.2104087, -45.842055 -23.2103979, -45.8414861 -23.2104648, -45.8410992 -23.2105086)",0.020738315646872882,Rua Brejauveira,,
1454067932,1454047425,0,132124877,False,,residential,,True,244.874,"LINESTRING (-45.8425219 -23.210621, -45.8426098 -23.2107111, -45.8428331 -23.2110089, -45.8429411 -23.2111417, -45.8430504 -23.2112643, -45.8431103 -23.2113187, -45.8431763 -23.2113706, -45.843316 -23.2114656, -45.8433679 -23.2115134, -45.8434022 -23.2115656, -45.8434809 -23.2118188, -45.8435006 -23.2120358, -45.8435399 -23.2121262, -45.8436481 -23.2122708, -45.8438039 -23.2124044)",0.03352901332129149,Rua Brejauveira,,
1454067932,5327749325,0,1135242008,False,,unclassified,,False,911.101,"LINESTRING (-45.8425219 -23.210621, -45.8425961 -23.2105908, -45.8426872 -23.2105505, -45.8427708 -23.2105078, -45.8428234 -23.2104726, -45.8429712 -23.2103304, -45.8430899 -23.2101962, -45.8432251 -23.2100287, -45.8432984 -23.209901, -45.8433396 -23.2098323, -45.8434588 -23.2095207, -45.8435708 -23.2093561, -45.8437418 -23.2091725, -45.8440022 -23.208971, -45.8440825 -23.2088902, -45.8441314 -23.2088088, -45.8441281 -23.2087115, -45.8440952 -23.2086295, -45.8438842 -23.20832, -45.8437291 -23.2080052, -45.8436741 -23.2078413, -45.8436412 -23.2077001, -45.8436546 -23.2074407, -45.84365 -23.20722, -45.8436037 -23.2070672, -45.8434629 -23.2068829, -45.8433663 -23.2067701, -45.8432563 -23.2066817, -45.8431269 -23.2066111, -45.8422177 -23.2060688, -45.8413218 -23.2054611, -45.8411656 -23.2053631, -45.8401322 -23.2047869)",0.011424700835403026,,,
1454067970,1454067981,0,"[551694074, 132139415]",False,,residential,,False,339.07500000000005,"LINESTRING (-45.837389 -23.2132189, -45.8365797 -23.2141446, -45.8361337 -23.2146659, -45.8360352 -23.2147966, -45.8359654 -23.2149223, -45.8357281 -23.2154325, -45.8355624 -23.2157407)",0.0057462181079250396,Rua Brejauveira,,
1454067970,5327749439,0,"[132124877, 132139415]",False,,residential,,True,324.364,"LINESTRING (-45.837389 -23.2132189, -45.8381367 -23.2126809, -45.8382386 -23.212623, -45.8384947 -23.2125127, -45.8386496 -23.2124067, -45.8387207 -23.2123414, -45.8387724 -23.2122914, -45.8390091 -23.2120351, -45.8395898 -23.2114373, -45.839738 -23.2112937)",0.00955821479641755,Rua Brejauveira,,
1454067970,5327749494,0,551694073,False,,residential,,False,148.67200000000003,"LINESTRING (-45.837389 -23.2132189, -45.8371811 -23.2132793, -45.8370566 -23.2133279, -45.836868 -23.2134173, -45.8366393 -23.2134908, -45.8364163 -23.2135171, -45.8362333 -23.2134908, -45.8361239 -23.2134589, -45.8360117 -23.2134144)",0.001922932189358019,Rua Brejauveira,,
1454067981,1454067970,0,"[551694074, 132139415]",False,,residential,,True,339.07500000000005,"LINESTRING (-45.8355624 -23.2157407, -45.8357281 -23.2154325, -45.8359654 -23.2149223, -45.8360352 -23.2147966, -45.8361337 -23.2146659, -45.8365797 -23.2141446, -45.837389 -23.2132189)",0.005757507337999548,Rua Brejauveira,,
1454067981,5327749507,0,551694075,False,,residential,,False,232.4,"LINESTRING (-45.8355624 -23.2157407, -45.8354571 -23.2160297, -45.8354028 -23.2162312, -45.8353794 -23.2164013, -45.835374 -23.2166872, -45.8353985 -23.2168433, -45.8354443 -23.2169852, -45.8355135 -23.2170921, -45.8354632 -23.2171266, -45.8353242 -23.2172111, -45.8351927 -23.2172795, -45.8350904 -23.2173596, -45.8350269 -23.2174476, -45.8349869 -23.2175527)",0.001922932189358019,,,
1454067981,5327789960,0,551698748,False,,residential,,True,91.44099999999999,"LINESTRING (-45.8355624 -23.2157407, -45.8356905 -23.2157758, -45.8359004 -23.2158491, -45.8359721 -23.2158904, -45.8360781 -23.2159687, -45.8361347 -23.2160183, -45.8361579 -23.2160482, -45.836182 -23.2161018, -45.8362088 -23.2161351, -45.8362732 -23.2161924)",0.001922932189358019,,,
1454139110,5355173610,0,132121030,False,,secondary,,False,345.413,"LINESTRING (-45.850275 -23.2199371, -45.8495803 -23.2206435, -45.8490211 -23.2211698, -45.8485667 -23.221681, -45.8480662 -23.2222842)",0.04581545871904869,Estrada Municipal Glaudistom P de Oliveira,,
1454139110,1454021634,0,132121030,False,,secondary,,True,96.887,"LINESTRING (-45.850275 -23.2199371, -45.8506433 -23.2195135, -45.8506987 -23.2194323, -45.8507221 -23.2193384, -45.8507253 -23.2192015)",0.03243122529360958,Estrada Municipal Glaudistom P de Oliveira,,
1454139110,1454017596,0,132129632,False,,residential,,True,325.053,"LINESTRING (-45.850275 -23.2199371, -45.8488575 -23.2189131, -45.8487502 -23.2187862, -45.8486912 -23.2186592, -45.8486469 -23.2183721, -45.8485504 -23.2177004)",0.06834513942220093,Rua José Pinto da Cunha,,
1454185783,1454008398,0,330090731,True,,residential,,False,21.882,"LINESTRING (-45.8478145 -23.2106983, -45.848026 -23.210729)",0.00745058095527786,,,
1454185783,1454008402,0,330090732,False,,residential,,False,20.11,"LINESTRING (-45.8478145 -23.2106983, -45.8477069 -23.2106646, -45.847635 -23.2106263)",0.005685762041747988,,,
1454203444,1454061177,0,132124068,False,,residential,,False,59.72,"LINESTRING (-45.8420206 -23.215559, -45.8414461 -23.2154606)",0.021236833711432947,Rua Jaime Pinto Machado,,
1454203444,1454061261,0,132124068,False,,residential,,True,57.772,"LINESTRING (-45.8420206 -23.215559, -45.842574 -23.2156652)",0.033389026868367616,Rua Jaime Pinto Machado,,
1454203444,1454061125,0,132124528,False,,residential,,True,114.309,"LINESTRING (-45.8420206 -23.215559, -45.8418727 -23.2162071, -45.8418465 -23.2162636, -45.8418016 -23.2163229, -45.841635 -23.2164974)",0.0015265547778530522,Rua Tiago E Bessa,,
1454203444,1454061142,0,132139402,False,,residential,,False,323.884,"LINESTRING (-45.8420206 -23.215559, -45.8421486 -23.2148847, -45.8421721 -23.2148003, -45.8421954 -23.2147514, -45.842384 -23.2144884, -45.8426421 -23.2141758, -45.8426854 -23.2141339, -45.8427268 -23.2141065, -45.8440208 -23.2136448)",0.019027388030549038,Rua Clarisse Franco Rodrigues,,
1454203501,1454061261,0,132124068,False,,residential,,False,63.169,"LINESTRING (-45.843138 -23.2158977, -45.842574 -23.2156652)",0.027641518562719736,Rua Jaime Pinto Machado,,
1454203501,1454052828,0,132124068,False,,residential,,True,37.561,"LINESTRING (-45.843138 -23.2158977, -45.8434693 -23.216044)",0.005687890419206743,Rua Jaime Pinto Machado,,
1454203501,1454061211,0,132124539,False,,residential,,True,181.72400000000002,"LINESTRING (-45.843138 -23.2158977, -45.8432496 -23.2153087, -45.8432892 -23.2151984, -45.8433556 -23.215085, -45.8434871 -23.2149988, -45.8436124 -23.2149395, -45.8437844 -23.2148822, -45.8441401 -23.2147707)",0.01532814028749904,Rua Silvio de Souza Rezende Filho,,
1454203501,1454061244,0,132139409,False,,residential,,False,220.442,"LINESTRING (-45.843138 -23.2158977, -45.843033 -23.2164826, -45.8429901 -23.2166848, -45.8429056 -23.2168222, -45.8421511 -23.2175782)",0.001922932189358019,Rua Jairo Veneziani,,
1454248242,1453990678,0,132115237,False,,residential,,False,131.659,"LINESTRING (-45.8563362 -23.2055891, -45.8551821 -23.205063)",0.015548475824276282,Rua Netuno,,
1454248242,1453987119,0,132115237,False,,residential,,True,169.82,"LINESTRING (-45.8563362 -23.2055891, -45.857816 -23.2062838)",0.017529635980808946,Rua Netuno,,
1454248242,2061113650,0,132116451,False,,residential,,False,63.819,"LINESTRING (-45.8563362 -23.2055891, -45.8560564 -23.2061022)",0.012439375390303974,Rua Vesta,,
1454248242,1453990675,0,132116451,False,,residential,,True,61.018,"LINESTRING (-45.8563362 -23.2055891, -45.8566103 -23.2051016)",0.008213093101096905,Rua Vesta,,
1454889053,1453958828,0,132214758,False,,residential,,True,156.253,"LINESTRING (-45.8611533 -23.1974399, -45.8622149 -23.1979044, -45.8623617 -23.1979408, -45.8625623 -23.1979287)",0.001926695266049522,Rua das Cidreiras,,
1454899412,1453950123,0,132110340,False,,residential,,False,45.647,"LINESTRING (-45.8644229 -23.1954324, -45.864265 -23.1958164)",0.004330817447773872,Praça Benedito Ugolino da Silva Guerra,,
1454899412,1453950289,0,132110340,False,,residential,,True,129.151,"LINESTRING (-45.8644229 -23.1954324, -45.8649731 -23.1943868)",0.0014396456256921372,Praça Benedito Ugolino da Silva Guerra,,
1454899416,1453950122,0,885743517,False,,residential,,True,48.334,"LINESTRING (-45.8642615 -23.1953022, -45.8642372 -23.1948681)",0.00418817892175313,Rua Teodomiro Costa,,
1454899416,1454899412,0,132216057,True,,residential,,False,24.872,"LINESTRING (-45.8642615 -23.1953022, -45.8642904 -23.1953719, -45.8643224 -23.1954169, -45.8643607 -23.1954316, -45.8644229 -23.1954324)",0.0038270489952585227,,,
1455087455,3161589330,0,448343874,True,,secondary,60,False,461.918,"LINESTRING (-45.8625557 -23.201609, -45.8621479 -23.2020062, -45.86192 -23.2022502, -45.8617268 -23.2025313, -45.8615511 -23.2028994, -45.8614576 -23.2032267, -45.8613699 -23.2035815, -45.8612171 -23.2042557, -45.8611411 -23.204604, -45.861124 -23.204934, -45.8611205 -23.2050926, -45.8611012 -23.2052172, -45.861035 -23.2053982)",0.04456653619162085,Avenida dos Astronautas,,
1455087457,3160449694,0,132231882,True,,residential,,False,19.154,"LINESTRING (-45.8636349 -23.2005619, -45.8635392 -23.20071)",0.001729133739745616,,,
1455087457,3160449709,0,448343874,True,,secondary,60,False,19.261,"LINESTRING (-45.8636349 -23.2005619, -45.8635071 -23.2006892)",0.002120493715661925,Avenida dos Astronautas,,
1455133624,1454044923,0,472739642,True,,secondary,60,False,619.614,"LINESTRING (-45.860633 -23.2057939, -45.8605526 -23.2058272, -45.8604715 -23.2058539, -45.8604031 -23.2058892, -45.8603382 -23.2059254, -45.8602743 -23.2059802, -45.8597261 -23.2065711, -45.8595217 -23.2068011, -45.8583672 -23.2081001, -45.8581969 -23.2083143, -45.8576398 -23.2090149, -45.8575632 -23.2091479, -45.8574717 -23.2093377, -45.857362 -23.2096107, -45.8572864 -23.2098963, -45.8572045 -23.2102514)",0.09669650982773428,Avenida dos Astronautas,,
2024367581,1453969558,0,132113623,False,,residential,,True,71.826,"LINESTRING (-45.8597549 -23.2010985, -45.8603998 -23.2008418)",0.006940187800347538,Rua Avião Universal,,
2024367581,1453969591,0,448342026,False,,residential,,False,45.009,"LINESTRING (-45.8597549 -23.2010985, -45.8593589 -23.2012756)",0.00778839829748118,Rua Avião Universal,,
2024367581,1453969499,0,132113603,False,,residential,,False,228.537,"LINESTRING (-45.8597549 -23.2010985, -45.8605713 -23.2028435, -45.8606957 -23.2029493)",0.04713709242716431,Rua Avião Muniz,,
2024367581,1453969544,0,132113603,False,,residential,,True,213.607,"LINESTRING (-45.8597549 -23.2010985, -45.8591612 -23.1998366, -45.8591491 -23.1997836, -45.8591732 -23.1997282, -45.8594474 -23.1993769)",0.018484947615597085,Rua Avião Muniz,,
2024367591,2024367592,0,132114094,False,,residential,,True,61.989,"LINESTRING (-45.8575499 -23.2042631, -45.8580922 -23.2045128)",0.012980006567523053,Rua Aquarius,,
2024367591,1453979257,0,819285517,False,,residential,,False,63.356,"LINESTRING (-45.8575499 -23.2042631, -45.8572779 -23.2047751)",0.000648952328789764,Rua Fênix,,
2024367591,1453979238,0,819285517,False,,residential,,True,63.367,"LINESTRING (-45.8575499 -23.2042631, -45.8578272 -23.2037534)",0.0034257292514140226,Rua Fênix,,
2024367591,1453979243,0,132114094,False,,residential,,False,209.953,"LINESTRING (-45.8575499 -23.2042631, -45.8557895 -23.2034308, -45.8557231 -23.2033994)",0.004657390303768352,Rua Aquarius,,
2024367592,2024367591,0,132114094,False,,residential,,False,61.989,"LINESTRING (-45.8580922 -23.2045128, -45.8575499 -23.2042631)",0.009312029198197578,Rua Aquarius,,
2024367592,1453979249,0,132114094,False,,residential,,True,63.222,"LINESTRING (-45.8580922 -23.2045128, -45.858645 -23.204768)",0.010574211985747196,Rua Aquarius,,
